filename;left;top
pdp1140industrial_size=1850_background.png;0; 0
pdp1140industrial_size=1850_background.png;0; 0
pdp1140industrial_size=1850_switch_sr_00_up.png;1089; 759
pdp1140industrial_size=1850_switch_sr_01_up.png;1033; 760
pdp1140industrial_size=1850_switch_sr_02_up.png;980; 760
pdp1140industrial_size=1850_switch_sr_03_up.png;926; 761
pdp1140industrial_size=1850_switch_sr_04_up.png;869; 760
pdp1140industrial_size=1850_switch_sr_05_up.png;815; 760
pdp1140industrial_size=1850_switch_sr_06_up.png;758; 759
pdp1140industrial_size=1850_switch_sr_07_up.png;703; 760
pdp1140industrial_size=1850_switch_sr_08_up.png;647; 760
pdp1140industrial_size=1850_switch_sr_09_up.png;594; 760
pdp1140industrial_size=1850_switch_sr_10_up.png;539; 761
pdp1140industrial_size=1850_switch_sr_11_up.png;484; 759
pdp1140industrial_size=1850_switch_sr_12_up.png;428; 761
pdp1140industrial_size=1850_switch_sr_13_up.png;373; 759
pdp1140industrial_size=1850_switch_sr_14_up.png;317; 761
pdp1140industrial_size=1850_switch_sr_15_up.png;264; 760
pdp1140industrial_size=1850_switch_sr_16_up.png;209; 762
pdp1140industrial_size=1850_switch_sr_17_up.png;153; 762
pdp1140industrial_size=1850_switch_dep_up.png;1636; 754
pdp1140industrial_size=1850_switch_start_down.png;1470; 757
pdp1140industrial_size=1850_switch_halt_down.png;1416; 758
pdp1140industrial_size=1850_switch_cont_down.png;1361; 757
pdp1140industrial_size=1850_switch_exam_down.png;1303; 758
pdp1140industrial_size=1850_switch_load_adrs_down.png;1251; 758
pdp1140industrial_size=1850_led_virtual_on.png;1544; 519
pdp1140industrial_size=1850_led_console_on.png;1433; 519
pdp1140industrial_size=1850_led_proc_on.png;1324; 519
pdp1140industrial_size=1850_led_user_on.png;1544; 465
pdp1140industrial_size=1850_led_bus_on.png;1434; 466
pdp1140industrial_size=1850_led_run_on.png;1324; 465
pdp1140industrial_size=1850_led_data_00.png;1104; 518
pdp1140industrial_size=1850_led_data_01.png;1049; 519
pdp1140industrial_size=1850_led_data_02.png;994; 518
pdp1140industrial_size=1850_led_data_03.png;939; 518
pdp1140industrial_size=1850_led_data_04.png;885; 519
pdp1140industrial_size=1850_led_data_05.png;830; 518
pdp1140industrial_size=1850_led_data_06.png;775; 518
pdp1140industrial_size=1850_led_data_07.png;720; 519
pdp1140industrial_size=1850_led_data_08.png;665; 518
pdp1140industrial_size=1850_led_data_09.png;610; 518
pdp1140industrial_size=1850_led_data_10.png;555; 518
pdp1140industrial_size=1850_led_data_11.png;500; 519
pdp1140industrial_size=1850_led_data_12.png;446; 519
pdp1140industrial_size=1850_led_data_13.png;391; 518
pdp1140industrial_size=1850_led_data_14.png;336; 518
pdp1140industrial_size=1850_led_data_15.png;282; 518
pdp1140industrial_size=1850_led_address_00.png;1105; 355
pdp1140industrial_size=1850_led_address_01.png;1049; 355
pdp1140industrial_size=1850_led_address_02.png;995; 354
pdp1140industrial_size=1850_led_address_03.png;939; 354
pdp1140industrial_size=1850_led_address_04.png;884; 355
pdp1140industrial_size=1850_led_address_05.png;830; 355
pdp1140industrial_size=1850_led_address_06.png;775; 355
pdp1140industrial_size=1850_led_address_07.png;720; 355
pdp1140industrial_size=1850_led_address_08.png;665; 355
pdp1140industrial_size=1850_led_address_09.png;610; 355
pdp1140industrial_size=1850_led_address_10.png;555; 354
pdp1140industrial_size=1850_led_address_11.png;501; 355
pdp1140industrial_size=1850_led_address_12.png;445; 354
pdp1140industrial_size=1850_led_address_13.png;391; 355
pdp1140industrial_size=1850_led_address_14.png;336; 355
pdp1140industrial_size=1850_led_address_15.png;281; 355
pdp1140industrial_size=1850_led_address_16.png;227; 356
pdp1140industrial_size=1850_led_address_17.png;171; 354
