filename;left;top
pdp10ki10_size=1200_Hintergrund.png;0; 0
pdp10ki10_size=1200_background.png;0; 0
pdp10ki10_size=1200_background_buttons_row11.png;428; 491
pdp10ki10_size=1200_background_buttons_row10.png;77; 440
pdp10ki10_size=1200_background_buttons_row9.png;377; 388
pdp10ki10_size=1200_background_lamps_row8.png;95; 366
pdp10ki10_size=1200_background_lamps_row7.png;539; 348
pdp10ki10_size=1200_background_lamps_row6.png;97; 334
pdp10ki10_size=1200_background_lamps_row5.png;98; 302
pdp10ki10_size=1200_background_lamps_row4.png;84; 271
pdp10ki10_size=1200_sw_DEPOSIT_NEXT_down_on.png;1030; 498
pdp10ki10_size=1200_sw_DEPOSIT_NEXT_down_off.png;1030; 498
pdp10ki10_size=1200_sw_DEPOSIT_NEXT_up_on.png;1030; 496
pdp10ki10_size=1200_sw_DEPOSIT_NEXT_up_off.png;1030; 496
pdp10ki10_size=1200_sw_DEPOSIT_THIS_down_on.png;1003; 498
pdp10ki10_size=1200_sw_DEPOSIT_THIS_down_off.png;1002; 498
pdp10ki10_size=1200_sw_DEPOSIT_THIS_up_on.png;1002; 496
pdp10ki10_size=1200_sw_DEPOSIT_THIS_up_off.png;1002; 496
pdp10ki10_size=1200_sw_EXAMINE_NEXT_down_on.png;949; 498
pdp10ki10_size=1200_sw_EXAMINE_NEXT_down_off.png;948; 498
pdp10ki10_size=1200_sw_EXAMINE_NEXT_up_on.png;948; 495
pdp10ki10_size=1200_sw_EXAMINE_NEXT_up_off.png;948; 495
pdp10ki10_size=1200_sw_EXAMINE_THIS_down_on.png;921; 497
pdp10ki10_size=1200_sw_EXAMINE_THIS_down_off.png;922; 497
pdp10ki10_size=1200_sw_EXAMINE_THIS_up_on.png;921; 495
pdp10ki10_size=1200_sw_EXAMINE_THIS_up_off.png;921; 495
pdp10ki10_size=1200_sw_XCT_down_on.png;894; 498
pdp10ki10_size=1200_sw_XCT_down_off.png;894; 498
pdp10ki10_size=1200_sw_XCT_up_on.png;894; 496
pdp10ki10_size=1200_sw_XCT_up_off.png;894; 496
pdp10ki10_size=1200_sw_RESET_down_on.png;867; 498
pdp10ki10_size=1200_sw_RESET_down_off.png;867; 498
pdp10ki10_size=1200_sw_RESET_up_on.png;867; 496
pdp10ki10_size=1200_sw_RESET_up_off.png;867; 496
pdp10ki10_size=1200_sw_STOP_down_on.png;839; 498
pdp10ki10_size=1200_sw_STOP_down_off.png;840; 498
pdp10ki10_size=1200_sw_STOP_up_on.png;839; 496
pdp10ki10_size=1200_sw_STOP_up_off.png;839; 496
pdp10ki10_size=1200_sw_CONT_down_on.png;812; 498
pdp10ki10_size=1200_sw_CONT_down_off.png;812; 498
pdp10ki10_size=1200_sw_CONT_up_on.png;812; 496
pdp10ki10_size=1200_sw_CONT_up_off.png;812; 496
pdp10ki10_size=1200_sw_START_down_on.png;785; 498
pdp10ki10_size=1200_sw_START_down_off.png;785; 498
pdp10ki10_size=1200_sw_START_up_on.png;785; 496
pdp10ki10_size=1200_sw_START_up_off.png;785; 496
pdp10ki10_size=1200_sw_READ_IN_down_on.png;758; 498
pdp10ki10_size=1200_sw_READ_IN_down_off.png;758; 498
pdp10ki10_size=1200_sw_READ_IN_up_on.png;758; 496
pdp10ki10_size=1200_sw_READ_IN_up_off.png;757; 496
pdp10ki10_size=1200_sw_ADDRESS_BREAK_down_on.png;703; 497
pdp10ki10_size=1200_sw_ADDRESS_BREAK_down_off.png;703; 498
pdp10ki10_size=1200_sw_ADDRESS_BREAK_up_on.png;703; 495
pdp10ki10_size=1200_sw_ADDRESS_BREAK_up_off.png;703; 495
pdp10ki10_size=1200_sw_ADDRESS_STOP_down_on.png;677; 498
pdp10ki10_size=1200_sw_ADDRESS_STOP_down_off.png;677; 498
pdp10ki10_size=1200_sw_ADDRESS_STOP_up_on.png;677; 496
pdp10ki10_size=1200_sw_ADDRESS_STOP_up_off.png;676; 496
pdp10ki10_size=1200_sw_WRITE_down_on.png;649; 498
pdp10ki10_size=1200_sw_WRITE_down_off.png;649; 497
pdp10ki10_size=1200_sw_WRITE_up_on.png;649; 495
pdp10ki10_size=1200_sw_WRITE_up_off.png;649; 495
pdp10ki10_size=1200_sw_FETCH_DATA_down_on.png;623; 497
pdp10ki10_size=1200_sw_FETCH_DATA_down_off.png;622; 497
pdp10ki10_size=1200_sw_FETCH_DATA_up_on.png;623; 495
pdp10ki10_size=1200_sw_FETCH_DATA_up_off.png;623; 495
pdp10ki10_size=1200_sw_FETCH_INST_down_on.png;596; 497
pdp10ki10_size=1200_sw_FETCH_INST_down_off.png;596; 497
pdp10ki10_size=1200_sw_FETCH_INST_up_on.png;595; 495
pdp10ki10_size=1200_sw_FETCH_INST_up_off.png;594; 495
pdp10ki10_size=1200_sw_REPEAT_down_on.png;542; 497
pdp10ki10_size=1200_sw_REPEAT_down_off.png;542; 498
pdp10ki10_size=1200_sw_REPEAT_up_on.png;541; 495
pdp10ki10_size=1200_sw_REPEAT_up_off.png;541; 495
pdp10ki10_size=1200_sw_STOP_NXM_down_on.png;514; 496
pdp10ki10_size=1200_sw_STOP_NXM_down_off.png;515; 497
pdp10ki10_size=1200_sw_STOP_NXM_up_on.png;514; 495
pdp10ki10_size=1200_sw_STOP_NXM_up_off.png;514; 495
pdp10ki10_size=1200_sw_STOP_PAR_down_on.png;488; 497
pdp10ki10_size=1200_sw_STOP_PAR_down_off.png;488; 497
pdp10ki10_size=1200_sw_STOP_PAR_up_on.png;487; 495
pdp10ki10_size=1200_sw_STOP_PAR_up_off.png;488; 495
pdp10ki10_size=1200_sw_SINGLE_PULSER_down_on.png;461; 497
pdp10ki10_size=1200_sw_SINGLE_PULSER_down_off.png;461; 497
pdp10ki10_size=1200_sw_SINGLE_PULSER_up_on.png;460; 495
pdp10ki10_size=1200_sw_SINGLE_PULSER_up_off.png;460; 495
pdp10ki10_size=1200_sw_SINGLE_INST_down_on.png;434; 497
pdp10ki10_size=1200_sw_SINGLE_INST_down_off.png;434; 498
pdp10ki10_size=1200_sw_SINGLE_INST_up_on.png;432; 496
pdp10ki10_size=1200_sw_SINGLE_INST_up_off.png;433; 495
pdp10ki10_size=1200_sw_DATA_LOAD_down_on.png;1094; 447
pdp10ki10_size=1200_sw_DATA_LOAD_down_off.png;1094; 447
pdp10ki10_size=1200_sw_DATA_LOAD_up_on.png;1093; 445
pdp10ki10_size=1200_sw_DATA_LOAD_up_off.png;1093; 445
pdp10ki10_size=1200_sw_DATA_CLEAR_down_on.png;1067; 447
pdp10ki10_size=1200_sw_DATA_CLEAR_down_off.png;1067; 447
pdp10ki10_size=1200_sw_DATA_CLEAR_up_on.png;1066; 445
pdp10ki10_size=1200_sw_DATA_CLEAR_up_off.png;1065; 445
pdp10ki10_size=1200_sw_DATA35_down_on.png;1028; 448
pdp10ki10_size=1200_sw_DATA35_down_off.png;1028; 448
pdp10ki10_size=1200_sw_DATA35_up_on.png;1028; 445
pdp10ki10_size=1200_sw_DATA35_up_off.png;1027; 445
pdp10ki10_size=1200_sw_DATA34_down_on.png;1001; 447
pdp10ki10_size=1200_sw_DATA34_down_off.png;1000; 447
pdp10ki10_size=1200_sw_DATA34_up_on.png;1000; 445
pdp10ki10_size=1200_sw_DATA34_up_off.png;1000; 445
pdp10ki10_size=1200_sw_DATA33_down_on.png;973; 447
pdp10ki10_size=1200_sw_DATA33_down_off.png;973; 447
pdp10ki10_size=1200_sw_DATA33_up_on.png;973; 445
pdp10ki10_size=1200_sw_DATA33_up_off.png;973; 445
pdp10ki10_size=1200_sw_DATA32_down_on.png;946; 447
pdp10ki10_size=1200_sw_DATA32_down_off.png;946; 447
pdp10ki10_size=1200_sw_DATA32_up_on.png;946; 445
pdp10ki10_size=1200_sw_DATA32_up_off.png;946; 445
pdp10ki10_size=1200_sw_DATA31_down_on.png;919; 447
pdp10ki10_size=1200_sw_DATA31_down_off.png;919; 447
pdp10ki10_size=1200_sw_DATA31_up_on.png;919; 445
pdp10ki10_size=1200_sw_DATA31_up_off.png;920; 445
pdp10ki10_size=1200_sw_DATA30_down_on.png;893; 447
pdp10ki10_size=1200_sw_DATA30_down_off.png;893; 447
pdp10ki10_size=1200_sw_DATA30_up_on.png;892; 445
pdp10ki10_size=1200_sw_DATA30_up_off.png;892; 445
pdp10ki10_size=1200_sw_DATA29_down_on.png;866; 447
pdp10ki10_size=1200_sw_DATA29_down_off.png;866; 447
pdp10ki10_size=1200_sw_DATA29_up_on.png;865; 445
pdp10ki10_size=1200_sw_DATA29_up_off.png;865; 445
pdp10ki10_size=1200_sw_DATA28_down_on.png;839; 447
pdp10ki10_size=1200_sw_DATA28_down_off.png;839; 447
pdp10ki10_size=1200_sw_DATA28_up_on.png;839; 445
pdp10ki10_size=1200_sw_DATA28_up_off.png;839; 445
pdp10ki10_size=1200_sw_DATA27_down_on.png;811; 447
pdp10ki10_size=1200_sw_DATA27_down_off.png;811; 447
pdp10ki10_size=1200_sw_DATA27_up_on.png;811; 445
pdp10ki10_size=1200_sw_DATA27_up_off.png;812; 445
pdp10ki10_size=1200_sw_DATA26_down_on.png;784; 447
pdp10ki10_size=1200_sw_DATA26_down_off.png;784; 447
pdp10ki10_size=1200_sw_DATA26_up_on.png;784; 445
pdp10ki10_size=1200_sw_DATA26_up_off.png;784; 445
pdp10ki10_size=1200_sw_DATA25_down_on.png;757; 447
pdp10ki10_size=1200_sw_DATA25_down_off.png;757; 447
pdp10ki10_size=1200_sw_DATA25_up_on.png;757; 445
pdp10ki10_size=1200_sw_DATA25_up_off.png;757; 445
pdp10ki10_size=1200_sw_DATA24_down_on.png;731; 447
pdp10ki10_size=1200_sw_DATA24_down_off.png;730; 447
pdp10ki10_size=1200_sw_DATA24_up_on.png;730; 445
pdp10ki10_size=1200_sw_DATA24_up_off.png;731; 445
pdp10ki10_size=1200_sw_DATA23_down_on.png;703; 447
pdp10ki10_size=1200_sw_DATA23_down_off.png;704; 447
pdp10ki10_size=1200_sw_DATA23_up_on.png;703; 445
pdp10ki10_size=1200_sw_DATA23_up_off.png;703; 445
pdp10ki10_size=1200_sw_DATA22_down_on.png;676; 447
pdp10ki10_size=1200_sw_DATA22_down_off.png;676; 447
pdp10ki10_size=1200_sw_DATA22_up_on.png;677; 445
pdp10ki10_size=1200_sw_DATA22_up_off.png;677; 445
pdp10ki10_size=1200_sw_DATA21_down_on.png;649; 447
pdp10ki10_size=1200_sw_DATA21_down_off.png;649; 447
pdp10ki10_size=1200_sw_DATA21_up_on.png;649; 445
pdp10ki10_size=1200_sw_DATA21_up_off.png;649; 445
pdp10ki10_size=1200_sw_DATA20_down_on.png;623; 447
pdp10ki10_size=1200_sw_DATA20_down_off.png;623; 447
pdp10ki10_size=1200_sw_DATA20_up_on.png;623; 445
pdp10ki10_size=1200_sw_DATA20_up_off.png;623; 445
pdp10ki10_size=1200_sw_DATA19_down_on.png;595; 447
pdp10ki10_size=1200_sw_DATA19_down_off.png;595; 447
pdp10ki10_size=1200_sw_DATA19_up_on.png;596; 445
pdp10ki10_size=1200_sw_DATA19_up_off.png;596; 445
pdp10ki10_size=1200_sw_DATA18_down_on.png;568; 447
pdp10ki10_size=1200_sw_DATA18_down_off.png;569; 447
pdp10ki10_size=1200_sw_DATA18_up_on.png;568; 445
pdp10ki10_size=1200_sw_DATA18_up_off.png;568; 445
pdp10ki10_size=1200_sw_DATA17_down_on.png;541; 447
pdp10ki10_size=1200_sw_DATA17_down_off.png;541; 447
pdp10ki10_size=1200_sw_DATA17_up_on.png;541; 445
pdp10ki10_size=1200_sw_DATA17_up_off.png;541; 444
pdp10ki10_size=1200_sw_DATA16_down_on.png;515; 447
pdp10ki10_size=1200_sw_DATA16_down_off.png;514; 447
pdp10ki10_size=1200_sw_DATA16_up_on.png;514; 445
pdp10ki10_size=1200_sw_DATA16_up_off.png;514; 445
pdp10ki10_size=1200_sw_DATA15_down_on.png;487; 446
pdp10ki10_size=1200_sw_DATA15_down_off.png;487; 447
pdp10ki10_size=1200_sw_DATA15_up_on.png;487; 445
pdp10ki10_size=1200_sw_DATA15_up_off.png;487; 445
pdp10ki10_size=1200_sw_DATA14_down_on.png;461; 447
pdp10ki10_size=1200_sw_DATA14_down_off.png;461; 447
pdp10ki10_size=1200_sw_DATA14_up_on.png;460; 445
pdp10ki10_size=1200_sw_DATA14_up_off.png;461; 445
pdp10ki10_size=1200_sw_DATA13_down_on.png;433; 447
pdp10ki10_size=1200_sw_DATA13_down_off.png;434; 447
pdp10ki10_size=1200_sw_DATA13_up_on.png;434; 445
pdp10ki10_size=1200_sw_DATA13_up_off.png;434; 445
