filename;left;top
pdp1170_size=1200_background.png;0; 0
pdp1170_size=1200_background.png;0; 0
pdp1170_size=1200_keyswitch_lock.png;96; 363
pdp1170_size=1200_keyswitch_power.png;98; 363
pdp1170_size=1200_keyswitch_off.png;99; 363
pdp1170_size=1200_switch_start_down.png;1078; 507
pdp1170_size=1200_switch_sinst_sbuscycle_down.png;1044; 507
pdp1170_size=1200_switch_load_adrs_down.png;873; 507
pdp1170_size=1200_switch_lamptest_up.png;837; 506
pdp1170_size=1200_switch_exam_down.png;907; 507
pdp1170_size=1200_switch_enable_halt_down.png;1010; 507
pdp1170_size=1200_switch_dep_up.png;940; 506
pdp1170_size=1200_switch_cont_down.png;976; 507
pdp1170_size=1200_switch_sr_21_up.png;77; 507
pdp1170_size=1200_switch_sr_20_up.png;115; 507
pdp1170_size=1200_switch_sr_19_up.png;150; 508
pdp1170_size=1200_switch_sr_18_up.png;185; 507
pdp1170_size=1200_switch_sr_17_up.png;220; 507
pdp1170_size=1200_switch_sr_16_up.png;255; 507
pdp1170_size=1200_switch_sr_15_up.png;289; 506
pdp1170_size=1200_switch_sr_14_up.png;323; 507
pdp1170_size=1200_switch_sr_13_up.png;359; 507
pdp1170_size=1200_switch_sr_12_up.png;393; 508
pdp1170_size=1200_switch_sr_11_up.png;427; 508
pdp1170_size=1200_switch_sr_10_up.png;462; 507
pdp1170_size=1200_switch_sr_09_up.png;496; 507
pdp1170_size=1200_switch_sr_08_up.png;530; 507
pdp1170_size=1200_switch_sr_07_up.png;565; 507
pdp1170_size=1200_switch_sr_06_up.png;600; 507
pdp1170_size=1200_switch_sr_05_up.png;634; 506
pdp1170_size=1200_switch_sr_04_up.png;668; 507
pdp1170_size=1200_switch_sr_03_up.png;703; 507
pdp1170_size=1200_switch_sr_02_up.png;737; 507
pdp1170_size=1200_switch_sr_01_up.png;771; 506
pdp1170_size=1200_switch_sr_00_up.png;805; 506
pdp1170_size=1200_knob_data_2a_bus_reg.png;1032; 358
pdp1170_size=1200_knob_data_3a_data_paths.png;1032; 358
pdp1170_size=1200_knob_data_0a_u_adrs.png;1032; 358
pdp1170_size=1200_knob_data_1a_display_register.png;1032; 358
pdp1170_size=1200_knob_data_2b_bus_reg.png;1032; 358
pdp1170_size=1200_knob_data_3b_data_paths.png;1032; 358
pdp1170_size=1200_knob_data_0b_u_adrs.png;1032; 358
pdp1170_size=1200_knob_data_1b_display_register.png;1032; 358
pdp1170_size=1200_knob_addr_7_prog_phy.png;1037; 229
pdp1170_size=1200_knob_addr_4_cons_phy.png;1037; 229
pdp1170_size=1200_knob_addr_6_kernel_d.png;1037; 229
pdp1170_size=1200_knob_addr_3_super_d.png;1037; 229
pdp1170_size=1200_knob_addr_1_user_d.png;1037; 229
pdp1170_size=1200_knob_addr_0_user_i.png;1037; 229
pdp1170_size=1200_knob_addr_2_super_i.png;1037; 229
pdp1170_size=1200_knob_addr_5_kernel_i.png;1039; 230
pdp1170_size=1200_led_display_register_on.png;972; 395
pdp1170_size=1200_led_bus_reg_on.png;897; 396
pdp1170_size=1200_led_u_adrs_on.png;973; 368
pdp1170_size=1200_led_data_paths_on.png;896; 369
pdp1170_size=1200_led_prog_phy_on.png;972; 295
pdp1170_size=1200_led_cons_phy_on.png;896; 296
pdp1170_size=1200_led_kernel_i_on.png;973; 267
pdp1170_size=1200_led_kernel_d_on.png;897; 269
pdp1170_size=1200_led_super_i_on.png;973; 241
pdp1170_size=1200_led_super_d_on.png;898; 241
pdp1170_size=1200_led_user_i_on.png;973; 213
pdp1170_size=1200_led_user_d_on.png;897; 212
pdp1170_size=1200_led_data_00_on.png;818; 400
pdp1170_size=1200_led_data_01_on.png;783; 400
pdp1170_size=1200_led_data_02_on.png;749; 400
pdp1170_size=1200_led_data_03_on.png;715; 400
pdp1170_size=1200_led_data_04_on.png;680; 399
pdp1170_size=1200_led_data_05_on.png;646; 399
pdp1170_size=1200_led_data_06_on.png;613; 399
pdp1170_size=1200_led_data_07_on.png;577; 399
pdp1170_size=1200_led_data_08_on.png;543; 399
pdp1170_size=1200_led_data_09_on.png;509; 399
pdp1170_size=1200_led_data_10_on.png;476; 400
pdp1170_size=1200_led_data_11_on.png;442; 400
pdp1170_size=1200_led_data_12_on.png;408; 400
pdp1170_size=1200_led_data_13_on.png;373; 399
pdp1170_size=1200_led_data_14_on.png;338; 399
pdp1170_size=1200_led_data_15_on.png;304; 399
pdp1170_size=1200_led_parity_low_on.png;236; 399
pdp1170_size=1200_led_parity_high_on.png;202; 400
pdp1170_size=1200_led_addr_00_on.png;817; 303
pdp1170_size=1200_led_addr_01_on.png;783; 304
pdp1170_size=1200_led_addr_02_on.png;749; 303
pdp1170_size=1200_led_addr_03_on.png;714; 303
pdp1170_size=1200_led_addr_04_on.png;681; 303
pdp1170_size=1200_led_addr_05_on.png;647; 302
pdp1170_size=1200_led_addr_06_on.png;612; 303
pdp1170_size=1200_led_addr_07_on.png;577; 302
pdp1170_size=1200_led_addr_08_on.png;543; 303
pdp1170_size=1200_led_addr_09_on.png;508; 303
pdp1170_size=1200_led_addr_10_on.png;476; 303
pdp1170_size=1200_led_addr_11_on.png;441; 303
pdp1170_size=1200_led_addr_12_on.png;405; 303
pdp1170_size=1200_led_addr_13_on.png;372; 303
pdp1170_size=1200_led_addr_14_on.png;337; 302
pdp1170_size=1200_led_addr_15_on.png;303; 302
pdp1170_size=1200_led_addr_16_on.png;270; 302
pdp1170_size=1200_led_addr_17_on.png;236; 301
pdp1170_size=1200_led_addr_18_on.png;202; 302
pdp1170_size=1200_led_addr_19_on.png;167; 302
pdp1170_size=1200_led_addr_20_on.png;133; 301
pdp1170_size=1200_led_addr_21_on.png;98; 301
pdp1170_size=1200_led_addressing_22_on.png;819; 211
pdp1170_size=1200_led_addressing_18_on.png;784; 211
pdp1170_size=1200_led_addressing_16_on.png;750; 211
pdp1170_size=1200_led_data_on.png;715; 211
pdp1170_size=1200_led_kernel_on.png;681; 211
pdp1170_size=1200_led_super_on.png;646; 211
pdp1170_size=1200_led_user_on.png;612; 211
pdp1170_size=1200_led_master_on.png;578; 211
pdp1170_size=1200_led_pause_on.png;544; 211
pdp1170_size=1200_led_run_on.png;510; 211
pdp1170_size=1200_led_adrs_err_on.png;475; 211
pdp1170_size=1200_led_par_err_on.png;441; 210
