filename;left;top
pdp1170_size=2950_background.png;0; 0
pdp1170_size=2950_background.png;0; 0
pdp1170_size=2950_keyswitch_lock.png;237; 892
pdp1170_size=2950_keyswitch_power.png;241; 892
pdp1170_size=2950_keyswitch_off.png;243; 892
pdp1170_size=2950_switch_start_down.png;2651; 1246
pdp1170_size=2950_switch_sinst_sbuscycle_down.png;2567; 1247
pdp1170_size=2950_switch_load_adrs_down.png;2149; 1247
pdp1170_size=2950_switch_lamptest_up.png;2058; 1245
pdp1170_size=2950_switch_exam_down.png;2231; 1247
pdp1170_size=2950_switch_enable_halt_down.png;2484; 1247
pdp1170_size=2950_switch_dep_up.png;2313; 1245
pdp1170_size=2950_switch_cont_down.png;2401; 1246
pdp1170_size=2950_switch_sr_21_up.png;191; 1248
pdp1170_size=2950_switch_sr_20_up.png;285; 1248
pdp1170_size=2950_switch_sr_19_up.png;371; 1248
pdp1170_size=2950_switch_sr_18_up.png;457; 1246
pdp1170_size=2950_switch_sr_17_up.png;542; 1248
pdp1170_size=2950_switch_sr_16_up.png;627; 1247
pdp1170_size=2950_switch_sr_15_up.png;713; 1246
pdp1170_size=2950_switch_sr_14_up.png;797; 1248
pdp1170_size=2950_switch_sr_13_up.png;882; 1247
pdp1170_size=2950_switch_sr_12_up.png;968; 1247
pdp1170_size=2950_switch_sr_11_up.png;1051; 1247
pdp1170_size=2950_switch_sr_10_up.png;1137; 1247
pdp1170_size=2950_switch_sr_09_up.png;1219; 1246
pdp1170_size=2950_switch_sr_08_up.png;1306; 1246
pdp1170_size=2950_switch_sr_07_up.png;1391; 1246
pdp1170_size=2950_switch_sr_06_up.png;1476; 1246
pdp1170_size=2950_switch_sr_05_up.png;1560; 1246
pdp1170_size=2950_switch_sr_04_up.png;1645; 1246
pdp1170_size=2950_switch_sr_03_up.png;1729; 1246
pdp1170_size=2950_switch_sr_02_up.png;1812; 1246
pdp1170_size=2950_switch_sr_01_up.png;1897; 1246
pdp1170_size=2950_switch_sr_00_up.png;1980; 1245
pdp1170_size=2950_knob_data_2a_bus_reg.png;2538; 882
pdp1170_size=2950_knob_data_3a_data_paths.png;2538; 882
pdp1170_size=2950_knob_data_0a_u_adrs.png;2538; 882
pdp1170_size=2950_knob_data_1a_display_register.png;2538; 882
pdp1170_size=2950_knob_data_2b_bus_reg.png;2538; 882
pdp1170_size=2950_knob_data_3b_data_paths.png;2538; 882
pdp1170_size=2950_knob_data_0b_u_adrs.png;2538; 882
pdp1170_size=2950_knob_data_1b_display_register.png;2538; 882
pdp1170_size=2950_knob_addr_7_prog_phy.png;2552; 565
pdp1170_size=2950_knob_addr_4_cons_phy.png;2552; 565
pdp1170_size=2950_knob_addr_6_kernel_d.png;2552; 565
pdp1170_size=2950_knob_addr_3_super_d.png;2552; 565
pdp1170_size=2950_knob_addr_1_user_d.png;2552; 565
pdp1170_size=2950_knob_addr_0_user_i.png;2552; 565
pdp1170_size=2950_knob_addr_2_super_i.png;2552; 565
pdp1170_size=2950_knob_addr_5_kernel_i.png;2555; 566
pdp1170_size=2950_led_display_register_on.png;2390; 967
pdp1170_size=2950_led_bus_reg_on.png;2203; 972
pdp1170_size=2950_led_u_adrs_on.png;2390; 902
pdp1170_size=2950_led_data_paths_on.png;2203; 904
pdp1170_size=2950_led_prog_phy_on.png;2385; 723
pdp1170_size=2950_led_cons_phy_on.png;2201; 723
pdp1170_size=2950_led_kernel_i_on.png;2390; 658
pdp1170_size=2950_led_kernel_d_on.png;2203; 657
pdp1170_size=2950_led_super_i_on.png;2390; 591
pdp1170_size=2950_led_super_d_on.png;2207; 588
pdp1170_size=2950_led_user_i_on.png;2389; 524
pdp1170_size=2950_led_user_d_on.png;2203; 523
pdp1170_size=2950_led_data_00_on.png;2007; 980
pdp1170_size=2950_led_data_01_on.png;1924; 980
pdp1170_size=2950_led_data_02_on.png;1842; 980
pdp1170_size=2950_led_data_03_on.png;1755; 980
