filename;left;top
pdp1170_size=1850_background.png;0; 0
pdp1170_size=1850_background.png;0; 0
pdp1170_size=1850_keyswitch_lock.png;149; 560
pdp1170_size=1850_keyswitch_power.png;151; 559
pdp1170_size=1850_keyswitch_off.png;152; 560
pdp1170_size=1850_switch_start_down.png;1662; 782
pdp1170_size=1850_switch_sinst_sbuscycle_down.png;1610; 781
pdp1170_size=1850_switch_load_adrs_down.png;1347; 782
pdp1170_size=1850_switch_lamptest_up.png;1291; 780
pdp1170_size=1850_switch_exam_down.png;1399; 781
pdp1170_size=1850_switch_enable_halt_down.png;1558; 782
pdp1170_size=1850_switch_dep_up.png;1451; 780
pdp1170_size=1850_switch_cont_down.png;1506; 781
pdp1170_size=1850_switch_sr_21_up.png;119; 782
pdp1170_size=1850_switch_sr_20_up.png;178; 782
pdp1170_size=1850_switch_sr_19_up.png;232; 782
pdp1170_size=1850_switch_sr_18_up.png;286; 782
pdp1170_size=1850_switch_sr_17_up.png;339; 782
pdp1170_size=1850_switch_sr_16_up.png;393; 782
pdp1170_size=1850_switch_sr_15_up.png;446; 781
pdp1170_size=1850_switch_sr_14_up.png;499; 782
pdp1170_size=1850_switch_sr_13_up.png;553; 782
pdp1170_size=1850_switch_sr_12_up.png;607; 782
pdp1170_size=1850_switch_sr_11_up.png;659; 782
pdp1170_size=1850_switch_sr_10_up.png;713; 782
pdp1170_size=1850_switch_sr_09_up.png;764; 782
pdp1170_size=1850_switch_sr_08_up.png;818; 781
pdp1170_size=1850_switch_sr_07_up.png;872; 781
pdp1170_size=1850_switch_sr_06_up.png;925; 781
pdp1170_size=1850_switch_sr_05_up.png;978; 781
pdp1170_size=1850_switch_sr_04_up.png;1031; 781
pdp1170_size=1850_switch_sr_03_up.png;1084; 781
pdp1170_size=1850_switch_sr_02_up.png;1136; 781
pdp1170_size=1850_switch_sr_01_up.png;1189; 781
pdp1170_size=1850_switch_sr_00_up.png;1242; 780
pdp1170_size=1850_knob_data_2a_bus_reg.png;1591; 553
pdp1170_size=1850_knob_data_3a_data_paths.png;1591; 553
pdp1170_size=1850_knob_data_0a_u_adrs.png;1591; 553
pdp1170_size=1850_knob_data_1a_display_register.png;1591; 553
pdp1170_size=1850_knob_data_2b_bus_reg.png;1591; 553
pdp1170_size=1850_knob_data_3b_data_paths.png;1591; 553
pdp1170_size=1850_knob_data_0b_u_adrs.png;1591; 553
pdp1170_size=1850_knob_data_1b_display_register.png;1591; 553
pdp1170_size=1850_knob_addr_7_prog_phy.png;1599; 354
pdp1170_size=1850_knob_addr_4_cons_phy.png;1599; 354
pdp1170_size=1850_knob_addr_6_kernel_d.png;1599; 354
pdp1170_size=1850_knob_addr_3_super_d.png;1599; 354
pdp1170_size=1850_knob_addr_1_user_d.png;1599; 354
pdp1170_size=1850_knob_addr_0_user_i.png;1599; 354
pdp1170_size=1850_knob_addr_2_super_i.png;1599; 354
pdp1170_size=1850_knob_addr_5_kernel_i.png;1602; 354
pdp1170_size=1850_led_display_register_on.png;1499; 606
pdp1170_size=1850_led_bus_reg_on.png;1381; 609
pdp1170_size=1850_led_u_adrs_on.png;1500; 565
pdp1170_size=1850_led_data_paths_on.png;1381; 568
pdp1170_size=1850_led_prog_phy_on.png;1498; 454
pdp1170_size=1850_led_cons_phy_on.png;1382; 453
pdp1170_size=1850_led_kernel_i_on.png;1499; 413
pdp1170_size=1850_led_kernel_d_on.png;1382; 413
pdp1170_size=1850_led_super_i_on.png;1499; 372
pdp1170_size=1850_led_super_d_on.png;1384; 369
pdp1170_size=1850_led_user_i_on.png;1499; 328
pdp1170_size=1850_led_user_d_on.png;1381; 328
pdp1170_size=1850_led_data_00_on.png;1259; 615
pdp1170_size=1850_led_data_01_on.png;1207; 614
pdp1170_size=1850_led_data_02_on.png;1155; 614
pdp1170_size=1850_led_data_03_on.png;1101; 614
pdp1170_size=1850_led_data_04_on.png;1048; 615
pdp1170_size=1850_led_data_05_on.png;996; 614
pdp1170_size=1850_led_data_06_on.png;944; 614
pdp1170_size=1850_led_data_07_on.png;890; 615
pdp1170_size=1850_led_data_08_on.png;837; 615
pdp1170_size=1850_led_data_09_on.png;784; 614
pdp1170_size=1850_led_data_10_on.png;735; 614
pdp1170_size=1850_led_data_11_on.png;682; 614
pdp1170_size=1850_led_data_12_on.png;628; 615
pdp1170_size=1850_led_data_13_on.png;574; 615
pdp1170_size=1850_led_data_14_on.png;520; 614
pdp1170_size=1850_led_data_15_on.png;467; 615
pdp1170_size=1850_led_parity_low_on.png;364; 614
pdp1170_size=1850_led_parity_high_on.png;311; 614
pdp1170_size=1850_led_addr_00_on.png;1258; 468
pdp1170_size=1850_led_addr_01_on.png;1207; 467
pdp1170_size=1850_led_addr_02_on.png;1153; 464
pdp1170_size=1850_led_addr_03_on.png;1101; 464
pdp1170_size=1850_led_addr_04_on.png;1049; 465
pdp1170_size=1850_led_addr_05_on.png;997; 464
pdp1170_size=1850_led_addr_06_on.png;943; 464
pdp1170_size=1850_led_addr_07_on.png;888; 465
pdp1170_size=1850_led_addr_08_on.png;836; 465
pdp1170_size=1850_led_addr_09_on.png;784; 464
pdp1170_size=1850_led_addr_10_on.png;733; 464
pdp1170_size=1850_led_addr_11_on.png;677; 467
pdp1170_size=1850_led_addr_12_on.png;626; 466
pdp1170_size=1850_led_addr_13_on.png;574; 464
pdp1170_size=1850_led_addr_14_on.png;519; 465
pdp1170_size=1850_led_addr_15_on.png;468; 464
