filename;left;top
pdp1170_size=5424_background.png;0; 0
pdp1170_size=5424_background.png;0; 0
pdp1170_size=5424_keyswitch_lock.png;437; 1642
pdp1170_size=5424_keyswitch_power.png;444; 1641
pdp1170_size=5424_keyswitch_off.png;448; 1642
pdp1170_size=5424_switch_start_down.png;4873; 2293
pdp1170_size=5424_switch_sinst_sbuscycle_down.png;4719; 2292
pdp1170_size=5424_switch_load_adrs_down.png;3950; 2293
pdp1170_size=5424_switch_lamptest_up.png;3784; 2289
pdp1170_size=5424_switch_exam_down.png;4101; 2292
pdp1170_size=5424_switch_enable_halt_down.png;4566; 2293
pdp1170_size=5424_switch_dep_up.png;4253; 2289
pdp1170_size=5424_switch_cont_down.png;4414; 2291
pdp1170_size=5424_switch_sr_21_up.png;350; 2294
pdp1170_size=5424_switch_sr_20_up.png;524; 2294
pdp1170_size=5424_switch_sr_19_up.png;681; 2295
pdp1170_size=5424_switch_sr_18_up.png;840; 2293
pdp1170_size=5424_switch_sr_17_up.png;996; 2294
pdp1170_size=5424_switch_sr_16_up.png;1153; 2293
pdp1170_size=5424_switch_sr_15_up.png;1310; 2290
pdp1170_size=5424_switch_sr_14_up.png;1464; 2294
pdp1170_size=5424_switch_sr_13_up.png;1623; 2293
pdp1170_size=5424_switch_sr_12_up.png;1780; 2295
pdp1170_size=5424_switch_sr_11_up.png;1934; 2295
pdp1170_size=5424_switch_sr_10_up.png;2092; 2294
pdp1170_size=5424_switch_sr_09_up.png;2242; 2291
pdp1170_size=5424_switch_sr_08_up.png;2400; 2291
pdp1170_size=5424_switch_sr_07_up.png;2558; 2291
pdp1170_size=5424_switch_sr_06_up.png;2714; 2291
pdp1170_size=5424_switch_sr_05_up.png;2870; 2290
pdp1170_size=5424_switch_sr_04_up.png;3023; 2291
pdp1170_size=5424_switch_sr_03_up.png;3179; 2291
pdp1170_size=5424_switch_sr_02_up.png;3332; 2291
pdp1170_size=5424_switch_sr_01_up.png;3488; 2290
pdp1170_size=5424_switch_sr_00_up.png;3642; 2289
pdp1170_size=5424_knob_data_2a_bus_reg.png;4665; 1621
pdp1170_size=5424_knob_data_3a_data_paths.png;4665; 1621
pdp1170_size=5424_knob_data_0a_u_adrs.png;4665; 1621
pdp1170_size=5424_knob_data_1a_display_register.png;4665; 1621
pdp1170_size=5424_knob_data_2b_bus_reg.png;4665; 1621
pdp1170_size=5424_knob_data_3b_data_paths.png;4665; 1621
pdp1170_size=5424_knob_data_0b_u_adrs.png;4665; 1621
pdp1170_size=5424_knob_data_1b_display_register.png;4665; 1621
pdp1170_size=5424_knob_addr_7_prog_phy.png;4691; 1038
pdp1170_size=5424_knob_addr_4_cons_phy.png;4691; 1038
pdp1170_size=5424_knob_addr_6_kernel_d.png;4691; 1038
pdp1170_size=5424_knob_addr_3_super_d.png;4691; 1038
pdp1170_size=5424_knob_addr_1_user_d.png;4691; 1038
pdp1170_size=5424_knob_addr_0_user_i.png;4691; 1038
pdp1170_size=5424_knob_addr_2_super_i.png;4691; 1038
pdp1170_size=5424_knob_addr_5_kernel_i.png;4698; 1040
pdp1170_size=5424_led_display_register_on.png;4395; 1779
pdp1170_size=5424_led_bus_reg_on.png;4051; 1786
pdp1170_size=5424_led_u_adrs_on.png;4395; 1659
pdp1170_size=5424_led_data_paths_on.png;4048; 1663
pdp1170_size=5424_led_prog_phy_on.png;4387; 1330
pdp1170_size=5424_led_cons_phy_on.png;4048; 1331
pdp1170_size=5424_led_kernel_i_on.png;4395; 1209
pdp1170_size=5424_led_kernel_d_on.png;4051; 1210
pdp1170_size=5424_led_super_i_on.png;4395; 1088
pdp1170_size=5424_led_super_d_on.png;4056; 1083
pdp1170_size=5424_led_user_i_on.png;4394; 961
pdp1170_size=5424_led_user_d_on.png;4051; 961
pdp1170_size=5424_led_data_00_on.png;3691; 1803
pdp1170_size=5424_led_data_01_on.png;3539; 1803
pdp1170_size=5424_led_data_02_on.png;3385; 1803
pdp1170_size=5424_led_data_03_on.png;3227; 1803
pdp1170_size=5424_led_data_04_on.png;3075; 1801
pdp1170_size=5424_led_data_05_on.png;2915; 1803
pdp1170_size=5424_led_data_06_on.png;2763; 1803
pdp1170_size=5424_led_data_07_on.png;2603; 1800
pdp1170_size=5424_led_data_08_on.png;2451; 1803
pdp1170_size=5424_led_data_09_on.png;2298; 1803
pdp1170_size=5424_led_data_10_on.png;2154; 1803
pdp1170_size=5424_led_data_11_on.png;1995; 1803
pdp1170_size=5424_led_data_12_on.png;1840; 1803
pdp1170_size=5424_led_data_13_on.png;1683; 1802
pdp1170_size=5424_led_data_14_on.png;1523; 1803
pdp1170_size=5424_led_data_15_on.png;1371; 1803
pdp1170_size=5424_led_parity_low_on.png;1066; 1803
pdp1170_size=5424_led_parity_high_on.png;907; 1803
pdp1170_size=5424_led_addr_00_on.png;3691; 1371
pdp1170_size=5424_led_addr_01_on.png;3538; 1370
pdp1170_size=5424_led_addr_02_on.png;3379; 1363
pdp1170_size=5424_led_addr_03_on.png;3227; 1363
pdp1170_size=5424_led_addr_04_on.png;3075; 1363
pdp1170_size=5424_led_addr_05_on.png;2921; 1363
pdp1170_size=5424_led_addr_06_on.png;2763; 1363
pdp1170_size=5424_led_addr_07_on.png;2603; 1363
pdp1170_size=5424_led_addr_08_on.png;2451; 1363
pdp1170_size=5424_led_addr_09_on.png;2296; 1363
pdp1170_size=5424_led_addr_10_on.png;2147; 1363
pdp1170_size=5424_led_addr_11_on.png;1987; 1368
pdp1170_size=5424_led_addr_12_on.png;1835; 1363
pdp1170_size=5424_led_addr_13_on.png;1680; 1363
pdp1170_size=5424_led_addr_14_on.png;1522; 1363
pdp1170_size=5424_led_addr_15_on.png;1370; 1363
pdp1170_size=5424_led_addr_16_on.png;1219; 1363
pdp1170_size=5424_led_addr_17_on.png;1066; 1363
pdp1170_size=5424_led_addr_18_on.png;907; 1361
pdp1170_size=5424_led_addr_19_on.png;747; 1355
pdp1170_size=5424_led_addr_20_on.png;595; 1362
pdp1170_size=5424_led_addr_21_on.png;435; 1355
pdp1170_size=5424_led_addressing_22_on.png;3697; 952
pdp1170_size=5424_led_addressing_18_on.png;3539; 955
pdp1170_size=5424_led_addressing_16_on.png;3385; 947
pdp1170_size=5424_led_data_on.png;3227; 952
pdp1170_size=5424_led_kernel_on.png;3075; 947
pdp1170_size=5424_led_super_on.png;2915; 954
pdp1170_size=5424_led_user_on.png;2763; 947
pdp1170_size=5424_led_master_on.png;2611; 947
pdp1170_size=5424_led_pause_on.png;2457; 947
pdp1170_size=5424_led_run_on.png;2299; 954
pdp1170_size=5424_led_adrs_err_on.png;2147; 953
pdp1170_size=5424_led_par_err_on.png;1987; 947
