filename;left;top
pdp1170_size=800_background.png;0; 0
pdp1170_size=800_background.png;0; 0
pdp1170_size=800_keyswitch_lock.png;64; 241
pdp1170_size=800_keyswitch_power.png;65; 241
pdp1170_size=800_keyswitch_off.png;66; 241
pdp1170_size=800_switch_start_down.png;718; 337
pdp1170_size=800_switch_sinst_sbuscycle_down.png;696; 337
pdp1170_size=800_switch_load_adrs_down.png;582; 337
pdp1170_size=800_switch_lamptest_up.png;558; 337
pdp1170_size=800_switch_exam_down.png;604; 337
pdp1170_size=800_switch_enable_halt_down.png;673; 337
pdp1170_size=800_switch_dep_up.png;627; 337
pdp1170_size=800_switch_cont_down.png;651; 337
pdp1170_size=800_switch_sr_21_up.png;51; 338
pdp1170_size=800_switch_sr_20_up.png;77; 338
pdp1170_size=800_switch_sr_19_up.png;100; 338
pdp1170_size=800_switch_sr_18_up.png;123; 337
pdp1170_size=800_switch_sr_17_up.png;146; 338
pdp1170_size=800_switch_sr_16_up.png;170; 337
pdp1170_size=800_switch_sr_15_up.png;193; 337
pdp1170_size=800_switch_sr_14_up.png;215; 338
pdp1170_size=800_switch_sr_13_up.png;239; 337
pdp1170_size=800_switch_sr_12_up.png;262; 338
pdp1170_size=800_switch_sr_11_up.png;285; 338
pdp1170_size=800_switch_sr_10_up.png;308; 338
pdp1170_size=800_switch_sr_09_up.png;330; 337
pdp1170_size=800_switch_sr_08_up.png;353; 337
pdp1170_size=800_switch_sr_07_up.png;377; 337
pdp1170_size=800_switch_sr_06_up.png;400; 337
pdp1170_size=800_switch_sr_05_up.png;423; 337
pdp1170_size=800_switch_sr_04_up.png;445; 337
pdp1170_size=800_switch_sr_03_up.png;468; 337
pdp1170_size=800_switch_sr_02_up.png;491; 337
pdp1170_size=800_switch_sr_01_up.png;514; 337
pdp1170_size=800_switch_sr_00_up.png;537; 337
pdp1170_size=800_knob_data_2a_bus_reg.png;688; 238
pdp1170_size=800_knob_data_3a_data_paths.png;688; 238
pdp1170_size=800_knob_data_0a_u_adrs.png;688; 238
pdp1170_size=800_knob_data_1a_display_register.png;688; 238
pdp1170_size=800_knob_data_2b_bus_reg.png;688; 238
pdp1170_size=800_knob_data_3b_data_paths.png;688; 238
pdp1170_size=800_knob_data_0b_u_adrs.png;688; 238
pdp1170_size=800_knob_data_1b_display_register.png;688; 238
pdp1170_size=800_knob_addr_7_prog_phy.png;691; 152
pdp1170_size=800_knob_addr_4_cons_phy.png;691; 152
pdp1170_size=800_knob_addr_6_kernel_d.png;691; 152
pdp1170_size=800_knob_addr_3_super_d.png;691; 152
pdp1170_size=800_knob_addr_1_user_d.png;691; 152
pdp1170_size=800_knob_addr_0_user_i.png;691; 152
pdp1170_size=800_knob_addr_2_super_i.png;691; 152
pdp1170_size=800_knob_addr_5_kernel_i.png;692; 153
pdp1170_size=800_led_display_register_on.png;648; 263
pdp1170_size=800_led_bus_reg_on.png;598; 263
pdp1170_size=800_led_u_adrs_on.png;648; 245
pdp1170_size=800_led_data_paths_on.png;597; 245
pdp1170_size=800_led_prog_phy_on.png;648; 195
pdp1170_size=800_led_cons_phy_on.png;597; 197
pdp1170_size=800_led_kernel_i_on.png;648; 178
pdp1170_size=800_led_kernel_d_on.png;598; 179
pdp1170_size=800_led_super_i_on.png;648; 161
pdp1170_size=800_led_super_d_on.png;598; 160
pdp1170_size=800_led_user_i_on.png;648; 142
pdp1170_size=800_led_user_d_on.png;598; 141
