filename;left;top
pdp1170_size=1580_background.png;0; 0
pdp1170_size=1580_background.png;0; 0
pdp1170_size=1580_keyswitch_lock.png;127; 478
pdp1170_size=1580_keyswitch_power.png;129; 477
pdp1170_size=1580_keyswitch_off.png;130; 478
pdp1170_size=1580_switch_start_down.png;1419; 667
pdp1170_size=1580_switch_sinst_sbuscycle_down.png;1375; 667
pdp1170_size=1580_switch_load_adrs_down.png;1150; 667
pdp1170_size=1580_switch_lamptest_up.png;1102; 666
pdp1170_size=1580_switch_exam_down.png;1195; 667
pdp1170_size=1580_switch_enable_halt_down.png;1330; 667
pdp1170_size=1580_switch_dep_up.png;1239; 666
pdp1170_size=1580_switch_cont_down.png;1285; 667
pdp1170_size=1580_switch_sr_21_up.png;101; 667
pdp1170_size=1580_switch_sr_20_up.png;152; 667
pdp1170_size=1580_switch_sr_19_up.png;198; 668
pdp1170_size=1580_switch_sr_18_up.png;244; 667
pdp1170_size=1580_switch_sr_17_up.png;290; 667
pdp1170_size=1580_switch_sr_16_up.png;335; 667
pdp1170_size=1580_switch_sr_15_up.png;381; 666
pdp1170_size=1580_switch_sr_14_up.png;426; 667
pdp1170_size=1580_switch_sr_13_up.png;472; 667
pdp1170_size=1580_switch_sr_12_up.png;518; 668
pdp1170_size=1580_switch_sr_11_up.png;563; 668
pdp1170_size=1580_switch_sr_10_up.png;609; 667
pdp1170_size=1580_switch_sr_09_up.png;653; 667
pdp1170_size=1580_switch_sr_08_up.png;699; 667
pdp1170_size=1580_switch_sr_07_up.png;745; 667
pdp1170_size=1580_switch_sr_06_up.png;790; 667
pdp1170_size=1580_switch_sr_05_up.png;836; 666
pdp1170_size=1580_switch_sr_04_up.png;880; 667
pdp1170_size=1580_switch_sr_03_up.png;926; 667
pdp1170_size=1580_switch_sr_02_up.png;970; 667
pdp1170_size=1580_switch_sr_01_up.png;1016; 666
pdp1170_size=1580_switch_sr_00_up.png;1060; 666
pdp1170_size=1580_knob_data_2a_bus_reg.png;1358; 472
pdp1170_size=1580_knob_data_3a_data_paths.png;1358; 472
pdp1170_size=1580_knob_data_0a_u_adrs.png;1358; 472
pdp1170_size=1580_knob_data_1a_display_register.png;1358; 472
pdp1170_size=1580_knob_data_2b_bus_reg.png;1358; 472
pdp1170_size=1580_knob_data_3b_data_paths.png;1358; 472
pdp1170_size=1580_knob_data_0b_u_adrs.png;1358; 472
pdp1170_size=1580_knob_data_1b_display_register.png;1358; 472
pdp1170_size=1580_knob_addr_7_prog_phy.png;1366; 302
pdp1170_size=1580_knob_addr_4_cons_phy.png;1366; 302
pdp1170_size=1580_knob_addr_6_kernel_d.png;1366; 302
pdp1170_size=1580_knob_addr_3_super_d.png;1366; 302
pdp1170_size=1580_knob_addr_1_user_d.png;1366; 302
pdp1170_size=1580_knob_addr_0_user_i.png;1366; 302
pdp1170_size=1580_knob_addr_2_super_i.png;1366; 302
pdp1170_size=1580_knob_addr_5_kernel_i.png;1368; 302
pdp1170_size=1580_led_display_register_on.png;1280; 518
pdp1170_size=1580_led_bus_reg_on.png;1180; 520
pdp1170_size=1580_led_u_adrs_on.png;1281; 483
pdp1170_size=1580_led_data_paths_on.png;1180; 485
pdp1170_size=1580_led_prog_phy_on.png;1278; 388
pdp1170_size=1580_led_cons_phy_on.png;1180; 387
pdp1170_size=1580_led_kernel_i_on.png;1280; 352
pdp1170_size=1580_led_kernel_d_on.png;1180; 353
pdp1170_size=1580_led_super_i_on.png;1280; 318
pdp1170_size=1580_led_super_d_on.png;1182; 315
pdp1170_size=1580_led_user_i_on.png;1280; 280
pdp1170_size=1580_led_user_d_on.png;1180; 279
pdp1170_size=1580_led_data_00_on.png;1077; 525
pdp1170_size=1580_led_data_01_on.png;1031; 525
pdp1170_size=1580_led_data_02_on.png;986; 525
pdp1170_size=1580_led_data_03_on.png;940; 525
pdp1170_size=1580_led_data_04_on.png;895; 525
pdp1170_size=1580_led_data_05_on.png;849; 525
pdp1170_size=1580_led_data_06_on.png;805; 525
pdp1170_size=1580_led_data_07_on.png;760; 525
pdp1170_size=1580_led_data_08_on.png;715; 525
pdp1170_size=1580_led_data_09_on.png;670; 525
pdp1170_size=1580_led_data_10_on.png;628; 525
pdp1170_size=1580_led_data_11_on.png;581; 525
pdp1170_size=1580_led_data_12_on.png;537; 526
pdp1170_size=1580_led_data_13_on.png;491; 524
pdp1170_size=1580_led_data_14_on.png;445; 525
pdp1170_size=1580_led_data_15_on.png;400; 525
pdp1170_size=1580_led_parity_low_on.png;311; 525
pdp1170_size=1580_led_parity_high_on.png;266; 525
pdp1170_size=1580_led_addr_00_on.png;1075; 399
pdp1170_size=1580_led_addr_01_on.png;1031; 400
pdp1170_size=1580_led_addr_02_on.png;986; 396
pdp1170_size=1580_led_addr_03_on.png;940; 396
pdp1170_size=1580_led_addr_04_on.png;896; 397
pdp1170_size=1580_led_addr_05_on.png;852; 396
pdp1170_size=1580_led_addr_06_on.png;805; 397
pdp1170_size=1580_led_addr_07_on.png;760; 396
pdp1170_size=1580_led_addr_08_on.png;714; 397
pdp1170_size=1580_led_addr_09_on.png;669; 398
pdp1170_size=1580_led_addr_10_on.png;626; 397
pdp1170_size=1580_led_addr_11_on.png;578; 399
pdp1170_size=1580_led_addr_12_on.png;534; 398
pdp1170_size=1580_led_addr_13_on.png;490; 396
pdp1170_size=1580_led_addr_14_on.png;444; 396
pdp1170_size=1580_led_addr_15_on.png;400; 396
pdp1170_size=1580_led_addr_16_on.png;355; 397
pdp1170_size=1580_led_addr_17_on.png;311; 396
pdp1170_size=1580_led_addr_18_on.png;266; 397
pdp1170_size=1580_led_addr_19_on.png;220; 397
pdp1170_size=1580_led_addr_20_on.png;175; 396
pdp1170_size=1580_led_addr_21_on.png;128; 394
pdp1170_size=1580_led_addressing_22_on.png;1078; 278
pdp1170_size=1580_led_addressing_18_on.png;1030; 278
pdp1170_size=1580_led_addressing_16_on.png;987; 277
pdp1170_size=1580_led_data_on.png;940; 278
pdp1170_size=1580_led_kernel_on.png;896; 276
pdp1170_size=1580_led_super_on.png;849; 277
pdp1170_size=1580_led_user_on.png;805; 276
pdp1170_size=1580_led_master_on.png;761; 276
pdp1170_size=1580_led_pause_on.png;716; 277
pdp1170_size=1580_led_run_on.png;669; 277
pdp1170_size=1580_led_adrs_err_on.png;626; 278
pdp1170_size=1580_led_par_err_on.png;578; 275
