filename;left;top
pdp1170_size=1000_background.png;0; 0
pdp1170_size=1000_background.png;0; 0
pdp1170_size=1000_keyswitch_lock.png;80; 302
pdp1170_size=1000_keyswitch_power.png;81; 302
pdp1170_size=1000_keyswitch_off.png;82; 302
pdp1170_size=1000_switch_start_down.png;898; 422
pdp1170_size=1000_switch_sinst_sbuscycle_down.png;870; 422
pdp1170_size=1000_switch_load_adrs_down.png;728; 422
pdp1170_size=1000_switch_lamptest_up.png;697; 422
pdp1170_size=1000_switch_exam_down.png;756; 422
pdp1170_size=1000_switch_enable_halt_down.png;841; 422
pdp1170_size=1000_switch_dep_up.png;784; 422
pdp1170_size=1000_switch_cont_down.png;813; 422
pdp1170_size=1000_switch_sr_21_up.png;64; 422
pdp1170_size=1000_switch_sr_20_up.png;96; 422
pdp1170_size=1000_switch_sr_19_up.png;125; 423
pdp1170_size=1000_switch_sr_18_up.png;154; 422
pdp1170_size=1000_switch_sr_17_up.png;183; 422
pdp1170_size=1000_switch_sr_16_up.png;212; 422
pdp1170_size=1000_switch_sr_15_up.png;241; 422
pdp1170_size=1000_switch_sr_14_up.png;269; 422
pdp1170_size=1000_switch_sr_13_up.png;299; 422
pdp1170_size=1000_switch_sr_12_up.png;328; 423
pdp1170_size=1000_switch_sr_11_up.png;356; 423
pdp1170_size=1000_switch_sr_10_up.png;385; 422
pdp1170_size=1000_switch_sr_09_up.png;413; 422
pdp1170_size=1000_switch_sr_08_up.png;442; 422
pdp1170_size=1000_switch_sr_07_up.png;471; 422
pdp1170_size=1000_switch_sr_06_up.png;500; 422
pdp1170_size=1000_switch_sr_05_up.png;529; 422
pdp1170_size=1000_switch_sr_04_up.png;557; 422
pdp1170_size=1000_switch_sr_03_up.png;586; 422
pdp1170_size=1000_switch_sr_02_up.png;614; 422
pdp1170_size=1000_switch_sr_01_up.png;643; 422
pdp1170_size=1000_switch_sr_00_up.png;671; 422
pdp1170_size=1000_knob_data_2a_bus_reg.png;860; 298
pdp1170_size=1000_knob_data_3a_data_paths.png;860; 298
pdp1170_size=1000_knob_data_0a_u_adrs.png;860; 298
pdp1170_size=1000_knob_data_1a_display_register.png;860; 298
pdp1170_size=1000_knob_data_2b_bus_reg.png;860; 298
pdp1170_size=1000_knob_data_3b_data_paths.png;860; 298
pdp1170_size=1000_knob_data_0b_u_adrs.png;860; 298
pdp1170_size=1000_knob_data_1b_display_register.png;860; 298
pdp1170_size=1000_knob_addr_7_prog_phy.png;864; 191
pdp1170_size=1000_knob_addr_4_cons_phy.png;864; 191
pdp1170_size=1000_knob_addr_6_kernel_d.png;864; 191
pdp1170_size=1000_knob_addr_3_super_d.png;864; 191
pdp1170_size=1000_knob_addr_1_user_d.png;864; 191
pdp1170_size=1000_knob_addr_0_user_i.png;864; 191
pdp1170_size=1000_knob_addr_2_super_i.png;864; 191
pdp1170_size=1000_knob_addr_5_kernel_i.png;866; 191
pdp1170_size=1000_led_display_register_on.png;810; 329
pdp1170_size=1000_led_bus_reg_on.png;747; 329
pdp1170_size=1000_led_u_adrs_on.png;811; 307
pdp1170_size=1000_led_data_paths_on.png;747; 307
pdp1170_size=1000_led_prog_phy_on.png;810; 245
pdp1170_size=1000_led_cons_phy_on.png;747; 246
pdp1170_size=1000_led_kernel_i_on.png;811; 222
pdp1170_size=1000_led_kernel_d_on.png;748; 224
pdp1170_size=1000_led_super_i_on.png;811; 201
pdp1170_size=1000_led_super_d_on.png;748; 201
pdp1170_size=1000_led_user_i_on.png;810; 177
pdp1170_size=1000_led_user_d_on.png;748; 177
pdp1170_size=1000_led_data_00_on.png;682; 333
pdp1170_size=1000_led_data_01_on.png;653; 333
pdp1170_size=1000_led_data_02_on.png;624; 333
pdp1170_size=1000_led_data_03_on.png;596; 333
pdp1170_size=1000_led_data_04_on.png;566; 332
pdp1170_size=1000_led_data_05_on.png;538; 333
pdp1170_size=1000_led_data_06_on.png;510; 332
pdp1170_size=1000_led_data_07_on.png;481; 332
pdp1170_size=1000_led_data_08_on.png;452; 332
pdp1170_size=1000_led_data_09_on.png;424; 332
pdp1170_size=1000_led_data_10_on.png;397; 333
pdp1170_size=1000_led_data_11_on.png;368; 333
pdp1170_size=1000_led_data_12_on.png;340; 333
pdp1170_size=1000_led_data_13_on.png;311; 333
pdp1170_size=1000_led_data_14_on.png;282; 332
pdp1170_size=1000_led_data_15_on.png;253; 332
pdp1170_size=1000_led_parity_low_on.png;197; 332
pdp1170_size=1000_led_parity_high_on.png;168; 333
pdp1170_size=1000_led_addr_00_on.png;681; 252
pdp1170_size=1000_led_addr_01_on.png;653; 253
pdp1170_size=1000_led_addr_02_on.png;624; 252
pdp1170_size=1000_led_addr_03_on.png;595; 252
pdp1170_size=1000_led_addr_04_on.png;567; 252
pdp1170_size=1000_led_addr_05_on.png;539; 251
pdp1170_size=1000_led_addr_06_on.png;510; 252
pdp1170_size=1000_led_addr_07_on.png;481; 252
pdp1170_size=1000_led_addr_08_on.png;452; 252
pdp1170_size=1000_led_addr_09_on.png;424; 252
pdp1170_size=1000_led_addr_10_on.png;396; 252
pdp1170_size=1000_led_addr_11_on.png;367; 252
pdp1170_size=1000_led_addr_12_on.png;338; 252
pdp1170_size=1000_led_addr_13_on.png;310; 252
pdp1170_size=1000_led_addr_14_on.png;281; 252
pdp1170_size=1000_led_addr_15_on.png;253; 252
pdp1170_size=1000_led_addr_16_on.png;225; 251
pdp1170_size=1000_led_addr_17_on.png;197; 251
pdp1170_size=1000_led_addr_18_on.png;168; 251
pdp1170_size=1000_led_addr_19_on.png;139; 251
pdp1170_size=1000_led_addr_20_on.png;110; 251
pdp1170_size=1000_led_addr_21_on.png;81; 251
pdp1170_size=1000_led_addressing_22_on.png;682; 176
pdp1170_size=1000_led_addressing_18_on.png;653; 176
pdp1170_size=1000_led_addressing_16_on.png;625; 175
pdp1170_size=1000_led_data_on.png;596; 176
pdp1170_size=1000_led_kernel_on.png;567; 176
pdp1170_size=1000_led_super_on.png;538; 175
pdp1170_size=1000_led_user_on.png;510; 176
pdp1170_size=1000_led_master_on.png;482; 176
pdp1170_size=1000_led_pause_on.png;453; 176
pdp1170_size=1000_led_run_on.png;425; 175
pdp1170_size=1000_led_adrs_err_on.png;396; 176
pdp1170_size=1000_led_par_err_on.png;367; 175
