filename;left;top
pdp1170_size=1340_background.png;0; 0
pdp1170_size=1340_background.png;0; 0
pdp1170_size=1340_keyswitch_lock.png;107; 405
pdp1170_size=1340_keyswitch_power.png;109; 405
pdp1170_size=1340_keyswitch_off.png;110; 405
pdp1170_size=1340_switch_start_down.png;1203; 566
pdp1170_size=1340_switch_sinst_sbuscycle_down.png;1165; 566
pdp1170_size=1340_switch_load_adrs_down.png;975; 566
pdp1170_size=1340_switch_lamptest_up.png;934; 565
pdp1170_size=1340_switch_exam_down.png;1013; 566
pdp1170_size=1340_switch_enable_halt_down.png;1128; 566
pdp1170_size=1340_switch_dep_up.png;1050; 565
pdp1170_size=1340_switch_cont_down.png;1090; 566
pdp1170_size=1340_switch_sr_21_up.png;86; 566
pdp1170_size=1340_switch_sr_20_up.png;129; 566
pdp1170_size=1340_switch_sr_19_up.png;168; 567
pdp1170_size=1340_switch_sr_18_up.png;207; 566
pdp1170_size=1340_switch_sr_17_up.png;246; 566
pdp1170_size=1340_switch_sr_16_up.png;284; 566
pdp1170_size=1340_switch_sr_15_up.png;323; 565
pdp1170_size=1340_switch_sr_14_up.png;361; 566
pdp1170_size=1340_switch_sr_13_up.png;400; 566
pdp1170_size=1340_switch_sr_12_up.png;439; 567
pdp1170_size=1340_switch_sr_11_up.png;477; 567
pdp1170_size=1340_switch_sr_10_up.png;516; 566
pdp1170_size=1340_switch_sr_09_up.png;553; 566
pdp1170_size=1340_switch_sr_08_up.png;592; 566
pdp1170_size=1340_switch_sr_07_up.png;631; 566
pdp1170_size=1340_switch_sr_06_up.png;670; 566
pdp1170_size=1340_switch_sr_05_up.png;709; 565
pdp1170_size=1340_switch_sr_04_up.png;746; 566
pdp1170_size=1340_switch_sr_03_up.png;785; 566
pdp1170_size=1340_switch_sr_02_up.png;823; 566
pdp1170_size=1340_switch_sr_01_up.png;861; 565
pdp1170_size=1340_switch_sr_00_up.png;899; 565
pdp1170_size=1340_knob_data_2a_bus_reg.png;1152; 400
pdp1170_size=1340_knob_data_3a_data_paths.png;1152; 400
pdp1170_size=1340_knob_data_0a_u_adrs.png;1152; 400
pdp1170_size=1340_knob_data_1a_display_register.png;1152; 400
pdp1170_size=1340_knob_data_2b_bus_reg.png;1152; 400
pdp1170_size=1340_knob_data_3b_data_paths.png;1152; 400
pdp1170_size=1340_knob_data_0b_u_adrs.png;1152; 400
pdp1170_size=1340_knob_data_1b_display_register.png;1152; 400
pdp1170_size=1340_knob_addr_7_prog_phy.png;1158; 256
pdp1170_size=1340_knob_addr_4_cons_phy.png;1158; 256
pdp1170_size=1340_knob_addr_6_kernel_d.png;1158; 256
pdp1170_size=1340_knob_addr_3_super_d.png;1158; 256
pdp1170_size=1340_knob_addr_1_user_d.png;1158; 256
pdp1170_size=1340_knob_addr_0_user_i.png;1158; 256
