filename;left;top
pdp1120_size=1340_background.png;0; 0
pdp1120_size=1340_background.png;0; 0
pdp1120_size=1340_lightbulb_address0_on.png;1173; 389
pdp1120_size=1340_lightbulb_address1_on.png;1137; 389
pdp1120_size=1340_lightbulb_destination_on.png;1061; 389
pdp1120_size=1340_lightbulb_source_on.png;987; 389
pdp1120_size=1340_lightbulb_exec_on.png;1173; 333
pdp1120_size=1340_lightbulb_fetch_on.png;1136; 332
pdp1120_size=1340_lightbulb_bus_on.png;1061; 333
pdp1120_size=1340_lightbulb_run_on.png;988; 332
pdp1120_size=1340_lightbulb_data00_on.png;879; 389
pdp1120_size=1340_lightbulb_data01_on.png;843; 389
pdp1120_size=1340_lightbulb_data02_on.png;807; 389
pdp1120_size=1340_lightbulb_data03_on.png;770; 388
pdp1120_size=1340_lightbulb_data04_on.png;733; 389
pdp1120_size=1340_lightbulb_data05_on.png;697; 389
pdp1120_size=1340_lightbulb_data06_on.png;661; 388
pdp1120_size=1340_lightbulb_data07_on.png;625; 389
pdp1120_size=1340_lightbulb_data08_on.png;588; 389
pdp1120_size=1340_lightbulb_data09_on.png;552; 389
pdp1120_size=1340_lightbulb_data10_on.png;516; 389
pdp1120_size=1340_lightbulb_data11_on.png;480; 389
pdp1120_size=1340_lightbulb_data12_on.png;443; 388
pdp1120_size=1340_lightbulb_data13_on.png;407; 388
pdp1120_size=1340_lightbulb_data14_on.png;371; 388
pdp1120_size=1340_lightbulb_data15_on.png;334; 388
pdp1120_size=1340_lightbulb_addr00_on.png;880; 332
pdp1120_size=1340_lightbulb_addr01_on.png;843; 333
pdp1120_size=1340_lightbulb_addr02_on.png;807; 333
pdp1120_size=1340_lightbulb_addr03_on.png;770; 332
pdp1120_size=1340_lightbulb_addr04_on.png;735; 332
pdp1120_size=1340_lightbulb_addr05_on.png;697; 332
pdp1120_size=1340_lightbulb_addr06_on.png;661; 332
pdp1120_size=1340_lightbulb_addr07_on.png;625; 332
pdp1120_size=1340_lightbulb_addr08_on.png;587; 332
pdp1120_size=1340_lightbulb_addr09_on.png;553; 333
pdp1120_size=1340_lightbulb_addr10_on.png;516; 332
pdp1120_size=1340_lightbulb_addr11_on.png;480; 332
pdp1120_size=1340_lightbulb_addr12_on.png;442; 332
pdp1120_size=1340_lightbulb_addr13_on.png;407; 332
pdp1120_size=1340_lightbulb_addr14_on.png;371; 332
pdp1120_size=1340_lightbulb_addr15_on.png;334; 332
pdp1120_size=1340_lightbulb_addr16_on.png;298; 332
pdp1120_size=1340_lightbulb_addr17_on.png;262; 332
pdp1120_size=1340_switch_dep_down.png;1161; 487
pdp1120_size=1340_switch_dep_up.png;1161; 487
pdp1120_size=1340_switch_start_down.png;1107; 487
pdp1120_size=1340_switch_start_up.png;1107; 487
pdp1120_size=1340_switch_sinst_scycle_down.png;1071; 488
pdp1120_size=1340_switch_sinst_scycle_up.png;1071; 487
pdp1120_size=1340_switch_enable_halt_down.png;1034; 487
pdp1120_size=1340_switch_enable_halt_up.png;1034; 487
pdp1120_size=1340_switch_cont_down.png;998; 487
pdp1120_size=1340_switch_cont_up.png;998; 487
pdp1120_size=1340_switch_exam_down.png;961; 487
pdp1120_size=1340_switch_exam_up.png;961; 486
pdp1120_size=1340_switch_load_addr_down.png;925; 487
pdp1120_size=1340_switch_load_addr_up.png;925; 487
pdp1120_size=1340_switch_sr00_down.png;870; 486
pdp1120_size=1340_switch_sr00_up.png;869; 486
pdp1120_size=1340_switch_sr01_down.png;833; 486
pdp1120_size=1340_switch_sr01_up.png;835; 486
pdp1120_size=1340_switch_sr02_down.png;798; 486
pdp1120_size=1340_switch_sr02_up.png;799; 485
pdp1120_size=1340_switch_sr03_down.png;763; 486
pdp1120_size=1340_switch_sr03_up.png;763; 485
pdp1120_size=1340_switch_sr04_down.png;725; 486
pdp1120_size=1340_switch_sr04_up.png;725; 485
pdp1120_size=1340_switch_sr05_down.png;689; 486
pdp1120_size=1340_switch_sr05_up.png;689; 485
pdp1120_size=1340_switch_sr06_down.png;652; 486
pdp1120_size=1340_switch_sr06_up.png;653; 485
pdp1120_size=1340_switch_sr07_down.png;615; 486
pdp1120_size=1340_switch_sr07_up.png;615; 485
pdp1120_size=1340_switch_sr08_down.png;579; 485
pdp1120_size=1340_switch_sr08_up.png;579; 485
pdp1120_size=1340_switch_sr09_down.png;543; 485
pdp1120_size=1340_switch_sr09_up.png;543; 485
pdp1120_size=1340_switch_sr10_down.png;506; 485
pdp1120_size=1340_switch_sr10_up.png;507; 485
pdp1120_size=1340_switch_sr11_down.png;471; 485
pdp1120_size=1340_switch_sr11_up.png;471; 484
pdp1120_size=1340_switch_sr12_down.png;435; 485
pdp1120_size=1340_switch_sr12_up.png;435; 484
pdp1120_size=1340_switch_sr13_down.png;399; 485
pdp1120_size=1340_switch_sr13_up.png;400; 484
pdp1120_size=1340_switch_sr14_down.png;363; 484
pdp1120_size=1340_switch_sr14_up.png;363; 484
pdp1120_size=1340_switch_sr15_down.png;325; 485
pdp1120_size=1340_switch_sr15_up.png;325; 484
pdp1120_size=1340_switch_sr16_down.png;287; 485
pdp1120_size=1340_switch_sr16_up.png;288; 485
pdp1120_size=1340_switch_sr17_down.png;252; 485
pdp1120_size=1340_switch_sr17_up.png;253; 485
pdp1120_size=1340_keyswitch_lock.png;171; 486
pdp1120_size=1340_keyswitch_power.png;170; 485
pdp1120_size=1340_keyswitch_off.png;171; 485
