filename;left;top
pdp1120_size=1850_background.png;0; 0
pdp1120_size=1850_background.png;0; 0
pdp1120_size=1850_lightbulb_address0_on.png;1620; 538
pdp1120_size=1850_lightbulb_address1_on.png;1570; 538
pdp1120_size=1850_lightbulb_destination_on.png;1465; 538
pdp1120_size=1850_lightbulb_source_on.png;1364; 538
pdp1120_size=1850_lightbulb_exec_on.png;1620; 460
pdp1120_size=1850_lightbulb_fetch_on.png;1570; 460
pdp1120_size=1850_lightbulb_bus_on.png;1465; 460
pdp1120_size=1850_lightbulb_run_on.png;1365; 459
pdp1120_size=1850_lightbulb_data00_on.png;1215; 538
pdp1120_size=1850_lightbulb_data01_on.png;1165; 538
pdp1120_size=1850_lightbulb_data02_on.png;1115; 537
pdp1120_size=1850_lightbulb_data03_on.png;1064; 537
pdp1120_size=1850_lightbulb_data04_on.png;1013; 538
pdp1120_size=1850_lightbulb_data05_on.png;963; 537
pdp1120_size=1850_lightbulb_data06_on.png;913; 537
pdp1120_size=1850_lightbulb_data07_on.png;863; 537
pdp1120_size=1850_lightbulb_data08_on.png;813; 537
pdp1120_size=1850_lightbulb_data09_on.png;763; 537
pdp1120_size=1850_lightbulb_data10_on.png;713; 537
pdp1120_size=1850_lightbulb_data11_on.png;663; 537
pdp1120_size=1850_lightbulb_data12_on.png;612; 537
pdp1120_size=1850_lightbulb_data13_on.png;563; 537
pdp1120_size=1850_lightbulb_data14_on.png;513; 537
pdp1120_size=1850_lightbulb_data15_on.png;463; 537
pdp1120_size=1850_lightbulb_addr00_on.png;1216; 460
pdp1120_size=1850_lightbulb_addr01_on.png;1165; 460
pdp1120_size=1850_lightbulb_addr02_on.png;1115; 460
pdp1120_size=1850_lightbulb_addr03_on.png;1064; 459
pdp1120_size=1850_lightbulb_addr04_on.png;1015; 460
pdp1120_size=1850_lightbulb_addr05_on.png;963; 460
pdp1120_size=1850_lightbulb_addr06_on.png;914; 460
pdp1120_size=1850_lightbulb_addr07_on.png;863; 459
pdp1120_size=1850_lightbulb_addr08_on.png;812; 460
pdp1120_size=1850_lightbulb_addr09_on.png;764; 460
pdp1120_size=1850_lightbulb_addr10_on.png;713; 460
pdp1120_size=1850_lightbulb_addr11_on.png;664; 460
pdp1120_size=1850_lightbulb_addr12_on.png;611; 459
pdp1120_size=1850_lightbulb_addr13_on.png;563; 459
pdp1120_size=1850_lightbulb_addr14_on.png;513; 459
pdp1120_size=1850_lightbulb_addr15_on.png;463; 459
pdp1120_size=1850_lightbulb_addr16_on.png;413; 460
pdp1120_size=1850_lightbulb_addr17_on.png;363; 460
pdp1120_size=1850_switch_dep_down.png;1603; 672
pdp1120_size=1850_switch_dep_up.png;1603; 672
pdp1120_size=1850_switch_start_down.png;1529; 672
pdp1120_size=1850_switch_start_up.png;1528; 672
pdp1120_size=1850_switch_sinst_scycle_down.png;1478; 674
pdp1120_size=1850_switch_sinst_scycle_up.png;1478; 672
pdp1120_size=1850_switch_enable_halt_down.png;1428; 672
pdp1120_size=1850_switch_enable_halt_up.png;1428; 672
pdp1120_size=1850_switch_cont_down.png;1377; 673
pdp1120_size=1850_switch_cont_up.png;1377; 672
pdp1120_size=1850_switch_exam_down.png;1327; 672
pdp1120_size=1850_switch_exam_up.png;1327; 671
pdp1120_size=1850_switch_load_addr_down.png;1277; 672
pdp1120_size=1850_switch_load_addr_up.png;1277; 672
pdp1120_size=1850_switch_sr00_down.png;1202; 671
pdp1120_size=1850_switch_sr00_up.png;1200; 671
pdp1120_size=1850_switch_sr01_down.png;1150; 671
pdp1120_size=1850_switch_sr01_up.png;1153; 670
pdp1120_size=1850_switch_sr02_down.png;1102; 671
pdp1120_size=1850_switch_sr02_up.png;1103; 670
pdp1120_size=1850_switch_sr03_down.png;1054; 671
pdp1120_size=1850_switch_sr03_up.png;1053; 670
pdp1120_size=1850_switch_sr04_down.png;1001; 671
pdp1120_size=1850_switch_sr04_up.png;1001; 669
pdp1120_size=1850_switch_sr05_down.png;951; 670
pdp1120_size=1850_switch_sr05_up.png;951; 669
pdp1120_size=1850_switch_sr06_down.png;901; 671
pdp1120_size=1850_switch_sr06_up.png;901; 669
pdp1120_size=1850_switch_sr07_down.png;849; 670
pdp1120_size=1850_switch_sr07_up.png;849; 669
pdp1120_size=1850_switch_sr08_down.png;800; 670
pdp1120_size=1850_switch_sr08_up.png;800; 669
pdp1120_size=1850_switch_sr09_down.png;750; 670
pdp1120_size=1850_switch_sr09_up.png;750; 669
pdp1120_size=1850_switch_sr10_down.png;699; 669
pdp1120_size=1850_switch_sr10_up.png;700; 669
pdp1120_size=1850_switch_sr11_down.png;651; 669
pdp1120_size=1850_switch_sr11_up.png;651; 669
pdp1120_size=1850_switch_sr12_down.png;601; 669
pdp1120_size=1850_switch_sr12_up.png;601; 669
pdp1120_size=1850_switch_sr13_down.png;551; 669
pdp1120_size=1850_switch_sr13_up.png;552; 669
pdp1120_size=1850_switch_sr14_down.png;502; 669
pdp1120_size=1850_switch_sr14_up.png;502; 668
pdp1120_size=1850_switch_sr15_down.png;449; 669
pdp1120_size=1850_switch_sr15_up.png;449; 668
pdp1120_size=1850_switch_sr16_down.png;397; 670
pdp1120_size=1850_switch_sr16_up.png;398; 669
pdp1120_size=1850_switch_sr17_down.png;348; 669
pdp1120_size=1850_switch_sr17_up.png;349; 669
pdp1120_size=1850_keyswitch_lock.png;236; 670
pdp1120_size=1850_keyswitch_power.png;235; 668
pdp1120_size=1850_keyswitch_off.png;236; 670
