filename;left;top
pdp1120_size=1580_background.png;0; 0
pdp1120_size=1580_background.png;0; 0
pdp1120_size=1580_lightbulb_address0_on.png;1384; 459
pdp1120_size=1580_lightbulb_address1_on.png;1341; 460
pdp1120_size=1580_lightbulb_destination_on.png;1251; 459
pdp1120_size=1580_lightbulb_source_on.png;1165; 459
pdp1120_size=1580_lightbulb_exec_on.png;1384; 393
pdp1120_size=1580_lightbulb_fetch_on.png;1341; 393
pdp1120_size=1580_lightbulb_bus_on.png;1251; 393
pdp1120_size=1580_lightbulb_run_on.png;1166; 392
pdp1120_size=1580_lightbulb_data00_on.png;1037; 459
pdp1120_size=1580_lightbulb_data01_on.png;995; 459
pdp1120_size=1580_lightbulb_data02_on.png;952; 459
pdp1120_size=1580_lightbulb_data03_on.png;909; 458
pdp1120_size=1580_lightbulb_data04_on.png;865; 459
pdp1120_size=1580_lightbulb_data05_on.png;822; 459
pdp1120_size=1580_lightbulb_data06_on.png;780; 458
pdp1120_size=1580_lightbulb_data07_on.png;737; 459
pdp1120_size=1580_lightbulb_data08_on.png;694; 459
pdp1120_size=1580_lightbulb_data09_on.png;652; 459
pdp1120_size=1580_lightbulb_data10_on.png;609; 459
pdp1120_size=1580_lightbulb_data11_on.png;566; 459
pdp1120_size=1580_lightbulb_data12_on.png;523; 458
pdp1120_size=1580_lightbulb_data13_on.png;480; 458
pdp1120_size=1580_lightbulb_data14_on.png;438; 458
pdp1120_size=1580_lightbulb_data15_on.png;395; 458
pdp1120_size=1580_lightbulb_addr00_on.png;1038; 393
pdp1120_size=1580_lightbulb_addr01_on.png;995; 393
pdp1120_size=1580_lightbulb_addr02_on.png;952; 393
pdp1120_size=1580_lightbulb_addr03_on.png;909; 392
pdp1120_size=1580_lightbulb_addr04_on.png;867; 393
pdp1120_size=1580_lightbulb_addr05_on.png;823; 393
pdp1120_size=1580_lightbulb_addr06_on.png;780; 393
pdp1120_size=1580_lightbulb_addr07_on.png;737; 392
pdp1120_size=1580_lightbulb_addr08_on.png;693; 393
pdp1120_size=1580_lightbulb_addr09_on.png;652; 393
pdp1120_size=1580_lightbulb_addr10_on.png;609; 393
pdp1120_size=1580_lightbulb_addr11_on.png;567; 393
pdp1120_size=1580_lightbulb_addr12_on.png;522; 392
pdp1120_size=1580_lightbulb_addr13_on.png;480; 392
pdp1120_size=1580_lightbulb_addr14_on.png;438; 392
pdp1120_size=1580_lightbulb_addr15_on.png;395; 392
pdp1120_size=1580_lightbulb_addr16_on.png;352; 392
pdp1120_size=1580_lightbulb_addr17_on.png;309; 392
pdp1120_size=1580_switch_dep_down.png;1369; 574
pdp1120_size=1580_switch_dep_up.png;1369; 574
pdp1120_size=1580_switch_start_down.png;1306; 574
pdp1120_size=1580_switch_start_up.png;1305; 574
pdp1120_size=1580_switch_sinst_scycle_down.png;1263; 575
pdp1120_size=1580_switch_sinst_scycle_up.png;1263; 574
pdp1120_size=1580_switch_enable_halt_down.png;1219; 574
pdp1120_size=1580_switch_enable_halt_up.png;1219; 574
pdp1120_size=1580_switch_cont_down.png;1176; 574
pdp1120_size=1580_switch_cont_up.png;1176; 574
pdp1120_size=1580_switch_exam_down.png;1134; 574
pdp1120_size=1580_switch_exam_up.png;1133; 573
pdp1120_size=1580_switch_load_addr_down.png;1090; 574
pdp1120_size=1580_switch_load_addr_up.png;1090; 574
pdp1120_size=1580_switch_sr00_down.png;1026; 573
pdp1120_size=1580_switch_sr00_up.png;1025; 573
pdp1120_size=1580_switch_sr01_down.png;982; 573
pdp1120_size=1580_switch_sr01_up.png;985; 572
pdp1120_size=1580_switch_sr02_down.png;941; 573
pdp1120_size=1580_switch_sr02_up.png;942; 572
pdp1120_size=1580_switch_sr03_down.png;900; 573
pdp1120_size=1580_switch_sr03_up.png;900; 572
pdp1120_size=1580_switch_sr04_down.png;855; 573
pdp1120_size=1580_switch_sr04_up.png;855; 571
pdp1120_size=1580_switch_sr05_down.png;812; 572
pdp1120_size=1580_switch_sr05_up.png;812; 571
pdp1120_size=1580_switch_sr06_down.png;769; 573
pdp1120_size=1580_switch_sr06_up.png;770; 571
pdp1120_size=1580_switch_sr07_down.png;725; 572
pdp1120_size=1580_switch_sr07_up.png;725; 571
pdp1120_size=1580_switch_sr08_down.png;683; 572
pdp1120_size=1580_switch_sr08_up.png;683; 571
pdp1120_size=1580_switch_sr09_down.png;640; 572
pdp1120_size=1580_switch_sr09_up.png;641; 571
pdp1120_size=1580_switch_sr10_down.png;597; 571
pdp1120_size=1580_switch_sr10_up.png;598; 571
pdp1120_size=1580_switch_sr11_down.png;556; 571
pdp1120_size=1580_switch_sr11_up.png;556; 571
pdp1120_size=1580_switch_sr12_down.png;513; 571
pdp1120_size=1580_switch_sr12_up.png;513; 571
pdp1120_size=1580_switch_sr13_down.png;471; 571
pdp1120_size=1580_switch_sr13_up.png;471; 571
pdp1120_size=1580_switch_sr14_down.png;428; 571
pdp1120_size=1580_switch_sr14_up.png;429; 571
pdp1120_size=1580_switch_sr15_down.png;383; 571
pdp1120_size=1580_switch_sr15_up.png;383; 571
pdp1120_size=1580_switch_sr16_down.png;339; 572
pdp1120_size=1580_switch_sr16_up.png;340; 571
pdp1120_size=1580_switch_sr17_down.png;297; 571
pdp1120_size=1580_switch_sr17_up.png;298; 571
pdp1120_size=1580_keyswitch_lock.png;202; 572
pdp1120_size=1580_keyswitch_power.png;201; 571
pdp1120_size=1580_keyswitch_off.png;202; 572
