filename;left;top
pdp1120_size=2950_background.png;0; 0
pdp1120_size=2950_background.png;0; 0
pdp1120_size=2950_lightbulb_address0_on.png;2584; 858
pdp1120_size=2950_lightbulb_address1_on.png;2504; 859
pdp1120_size=2950_lightbulb_destination_on.png;2336; 858
pdp1120_size=2950_lightbulb_source_on.png;2175; 858
pdp1120_size=2950_lightbulb_exec_on.png;2584; 734
pdp1120_size=2950_lightbulb_fetch_on.png;2503; 733
pdp1120_size=2950_lightbulb_bus_on.png;2336; 734
pdp1120_size=2950_lightbulb_run_on.png;2176; 733
pdp1120_size=2950_lightbulb_data00_on.png;1937; 857
pdp1120_size=2950_lightbulb_data01_on.png;1858; 857
pdp1120_size=2950_lightbulb_data02_on.png;1777; 857
pdp1120_size=2950_lightbulb_data03_on.png;1697; 856
pdp1120_size=2950_lightbulb_data04_on.png;1616; 857
pdp1120_size=2950_lightbulb_data05_on.png;1536; 857
pdp1120_size=2950_lightbulb_data06_on.png;1456; 856
pdp1120_size=2950_lightbulb_data07_on.png;1377; 857
pdp1120_size=2950_lightbulb_data08_on.png;1296; 857
pdp1120_size=2950_lightbulb_data09_on.png;1217; 857
pdp1120_size=2950_lightbulb_data10_on.png;1137; 857
pdp1120_size=2950_lightbulb_data11_on.png;1058; 857
pdp1120_size=2950_lightbulb_data12_on.png;976; 856
pdp1120_size=2950_lightbulb_data13_on.png;897; 856
pdp1120_size=2950_lightbulb_data14_on.png;817; 856
pdp1120_size=2950_lightbulb_data15_on.png;738; 856
pdp1120_size=2950_lightbulb_addr00_on.png;1938; 733
pdp1120_size=2950_lightbulb_addr01_on.png;1857; 734
pdp1120_size=2950_lightbulb_addr02_on.png;1778; 734
pdp1120_size=2950_lightbulb_addr03_on.png;1697; 733
pdp1120_size=2950_lightbulb_addr04_on.png;1619; 733
pdp1120_size=2950_lightbulb_addr05_on.png;1536; 733
pdp1120_size=2950_lightbulb_addr06_on.png;1457; 733
pdp1120_size=2950_lightbulb_addr07_on.png;1377; 733
pdp1120_size=2950_lightbulb_addr08_on.png;1295; 733
pdp1120_size=2950_lightbulb_addr09_on.png;1218; 734
pdp1120_size=2950_lightbulb_addr10_on.png;1137; 733
pdp1120_size=2950_lightbulb_addr11_on.png;1058; 733
pdp1120_size=2950_lightbulb_addr12_on.png;974; 733
pdp1120_size=2950_lightbulb_addr13_on.png;897; 733
pdp1120_size=2950_lightbulb_addr14_on.png;817; 733
pdp1120_size=2950_lightbulb_addr15_on.png;738; 733
pdp1120_size=2950_lightbulb_addr16_on.png;659; 733
pdp1120_size=2950_lightbulb_addr17_on.png;578; 733
pdp1120_size=2950_switch_dep_down.png;2557; 1073
pdp1120_size=2950_switch_dep_up.png;2556; 1072
pdp1120_size=2950_switch_start_down.png;2438; 1072
pdp1120_size=2950_switch_start_up.png;2437; 1073
pdp1120_size=2950_switch_sinst_scycle_down.png;2358; 1074
pdp1120_size=2950_switch_sinst_scycle_up.png;2358; 1072
pdp1120_size=2950_switch_enable_halt_down.png;2277; 1073
pdp1120_size=2950_switch_enable_halt_up.png;2277; 1072
pdp1120_size=2950_switch_cont_down.png;2197; 1073
pdp1120_size=2950_switch_cont_up.png;2197; 1072
pdp1120_size=2950_switch_exam_down.png;2117; 1072
pdp1120_size=2950_switch_exam_up.png;2116; 1071
pdp1120_size=2950_switch_load_addr_down.png;2036; 1072
pdp1120_size=2950_switch_load_addr_up.png;2036; 1072
pdp1120_size=2950_switch_sr00_down.png;1917; 1070
pdp1120_size=2950_switch_sr00_up.png;1914; 1070
pdp1120_size=2950_switch_sr01_down.png;1834; 1070
