filename;left;top
pdp15_size=1850_background.png;0; 0
pdp15_size=1850_background.png;0; 0
pdp15_size=1850_knobs_frontal_background.png;1504; 688
pdp15_size=1850_knob_frontal_register_select_oa.png;1569; 711
pdp15_size=1850_knob_frontal_register_select_mq.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_l_sc.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_xr.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_lr.png;1567; 711
pdp15_size=1850_knob_frontal_register_select_eae.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_dsr.png;1565; 711
pdp15_size=1850_knob_frontal_register_select_iob.png;1567; 711
pdp15_size=1850_knob_frontal_register_select_sta.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_mo.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_ac.png;1568; 711
pdp15_size=1850_knob_frontal_register_select_pc.png;1568; 711
pdp15_size=1850_knob_frontal_repeat_rate_pos14.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos13.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos12.png;1572; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos11.png;1572; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos10.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos09.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos08.png;1572; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos07.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos06.png;1571; 705
pdp15_size=1850_knob_frontal_repeat_rate_pos05.png;1571; 705
pdp15_size=1850_knob_frontal_repeat_rate_pos04.png;1571; 705
pdp15_size=1850_knob_frontal_repeat_rate_pos03.png;1571; 705
pdp15_size=1850_knob_frontal_repeat_rate_pos02.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos01.png;1571; 706
pdp15_size=1850_knob_frontal_repeat_rate_pos00.png;1571; 705
pdp15_size=1850_knob_normal_repeat_rate_pos14.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos13.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos12.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos11.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos10.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos09.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos08.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos07.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos06.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos05.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos04.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos03.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos02.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos01.png;1562; 674
pdp15_size=1850_knob_normal_repeat_rate_pos00.png;1562; 674
pdp15_size=1850_knob_normal_register_select_oa.png;1572; 780
pdp15_size=1850_knob_normal_register_select_mq.png;1567; 781
pdp15_size=1850_knob_normal_register_select_l_sc.png;1565; 781
