filename;left;top
pdp15_size=1580_background.png;0; 0
pdp15_size=1580_background.png;0; 0
pdp15_size=1580_knobs_frontal_background.png;1284; 588
pdp15_size=1580_knob_frontal_register_select_oa.png;1340; 608
pdp15_size=1580_knob_frontal_register_select_mq.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_l_sc.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_xr.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_lr.png;1338; 607
pdp15_size=1580_knob_frontal_register_select_eae.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_dsr.png;1337; 608
pdp15_size=1580_knob_frontal_register_select_iob.png;1338; 608
pdp15_size=1580_knob_frontal_register_select_sta.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_mo.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_ac.png;1339; 608
pdp15_size=1580_knob_frontal_register_select_pc.png;1339; 607
pdp15_size=1580_knob_frontal_repeat_rate_pos14.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos13.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos12.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos11.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos10.png;1343; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos09.png;1343; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos08.png;1342; 604
pdp15_size=1580_knob_frontal_repeat_rate_pos07.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos06.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos05.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos04.png;1341; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos03.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos02.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos01.png;1342; 603
pdp15_size=1580_knob_frontal_repeat_rate_pos00.png;1341; 603
pdp15_size=1580_knob_normal_repeat_rate_pos14.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos13.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos12.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos11.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos10.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos09.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos08.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos07.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos06.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos05.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos04.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos03.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos02.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos01.png;1334; 576
pdp15_size=1580_knob_normal_repeat_rate_pos00.png;1334; 576
pdp15_size=1580_knob_normal_register_select_oa.png;1343; 667
pdp15_size=1580_knob_normal_register_select_mq.png;1338; 667
pdp15_size=1580_knob_normal_register_select_l_sc.png;1336; 667
pdp15_size=1580_knob_normal_register_select_xr.png;1336; 667
pdp15_size=1580_knob_normal_register_select_lr.png;1336; 667
pdp15_size=1580_knob_normal_register_select_eae.png;1337; 667
pdp15_size=1580_knob_normal_register_select_dsr.png;1337; 667
pdp15_size=1580_knob_normal_register_select_iob.png;1338; 667
pdp15_size=1580_knob_normal_register_select_sta.png;1339; 667
pdp15_size=1580_knob_normal_register_select_ac.png;1337; 667
pdp15_size=1580_knob_normal_register_select_mo.png;1339; 667
pdp15_size=1580_knob_normal_register_select_pc.png;1344; 667
pdp15_size=1580_switch_data17_2panel.png;1286; 674
pdp15_size=1580_switch_data17_2user.png;1286; 674
pdp15_size=1580_switch_data16_2panel(+2panel).png;1243; 673
pdp15_size=1580_switch_data16_2panel(+2user).png;1243; 674
pdp15_size=1580_switch_data16_2user(+2panel).png;1243; 674
pdp15_size=1580_switch_data16_2user(+2user).png;1241; 673
