filename;left;top
pdp15_size=1000_background.png;0; 0
pdp15_size=1000_background.png;0; 0
pdp15_size=1000_knobs_frontal_background.png;813; 372
pdp15_size=1000_knob_frontal_register_select_oa.png;848; 385
pdp15_size=1000_knob_frontal_register_select_mq.png;848; 385
pdp15_size=1000_knob_frontal_register_select_l_sc.png;848; 385
pdp15_size=1000_knob_frontal_register_select_xr.png;848; 385
pdp15_size=1000_knob_frontal_register_select_lr.png;847; 385
pdp15_size=1000_knob_frontal_register_select_eae.png;848; 385
pdp15_size=1000_knob_frontal_register_select_dsr.png;847; 385
pdp15_size=1000_knob_frontal_register_select_iob.png;848; 385
pdp15_size=1000_knob_frontal_register_select_sta.png;848; 385
pdp15_size=1000_knob_frontal_register_select_mo.png;848; 385
pdp15_size=1000_knob_frontal_register_select_ac.png;848; 385
pdp15_size=1000_knob_frontal_register_select_pc.png;848; 385
pdp15_size=1000_knob_frontal_repeat_rate_pos14.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos13.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos12.png;849; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos11.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos10.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos09.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos08.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos07.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos06.png;850; 381
pdp15_size=1000_knob_frontal_repeat_rate_pos05.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos04.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos03.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos02.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos01.png;850; 382
pdp15_size=1000_knob_frontal_repeat_rate_pos00.png;850; 382
pdp15_size=1000_knob_normal_repeat_rate_pos14.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos13.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos12.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos11.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos10.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos09.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos08.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos07.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos06.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos05.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos04.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos03.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos02.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos01.png;844; 364
pdp15_size=1000_knob_normal_repeat_rate_pos00.png;844; 364
pdp15_size=1000_knob_normal_register_select_oa.png;850; 422
pdp15_size=1000_knob_normal_register_select_mq.png;847; 422
pdp15_size=1000_knob_normal_register_select_l_sc.png;846; 422
pdp15_size=1000_knob_normal_register_select_xr.png;845; 422
pdp15_size=1000_knob_normal_register_select_lr.png;845; 422
pdp15_size=1000_knob_normal_register_select_eae.png;846; 422
pdp15_size=1000_knob_normal_register_select_dsr.png;846; 422
pdp15_size=1000_knob_normal_register_select_iob.png;847; 422
pdp15_size=1000_knob_normal_register_select_sta.png;847; 422
pdp15_size=1000_knob_normal_register_select_ac.png;846; 422
pdp15_size=1000_knob_normal_register_select_mo.png;847; 422
pdp15_size=1000_knob_normal_register_select_pc.png;850; 422
pdp15_size=1000_switch_data17_2panel.png;814; 426
pdp15_size=1000_switch_data17_2user.png;814; 426
pdp15_size=1000_switch_data16_2panel(+2panel).png;787; 426
pdp15_size=1000_switch_data16_2panel(+2user).png;787; 426
pdp15_size=1000_switch_data16_2user(+2panel).png;786; 426
pdp15_size=1000_switch_data16_2user(+2user).png;785; 426
pdp15_size=1000_switch_data15_2panel(+2panel).png;759; 426
pdp15_size=1000_switch_data15_2user(+2panel).png;759; 426
pdp15_size=1000_switch_data15_2panel(+2user).png;759; 426
pdp15_size=1000_switch_data15_2user(+2user).png;759; 426
pdp15_size=1000_switch_data14_2panel(+2panel).png;733; 426
pdp15_size=1000_switch_data14_2panel(+2user).png;732; 426
pdp15_size=1000_switch_data14_2user(+2panel).png;733; 426
pdp15_size=1000_switch_data14_2user(+2user).png;732; 426
pdp15_size=1000_switch_data13_2panel(+2panel).png;705; 426
pdp15_size=1000_switch_data13_2user(+2panel).png;705; 426
pdp15_size=1000_switch_data13_2panel(+2user).png;705; 426
pdp15_size=1000_switch_data13_2user(+2user).png;705; 425
pdp15_size=1000_switch_data12_2panel(+2panel).png;678; 426
pdp15_size=1000_switch_data12_2panel(+2user).png;678; 426
pdp15_size=1000_switch_data12_2user(+2panel).png;678; 426
pdp15_size=1000_switch_data12_2user(+2user).png;677; 426
pdp15_size=1000_switch_data11_2panel(+2panel).png;650; 426
pdp15_size=1000_switch_data11_2user(+2panel).png;650; 426
pdp15_size=1000_switch_data11_2panel(+2user).png;650; 426
pdp15_size=1000_switch_data11_2user(+2user).png;650; 426
pdp15_size=1000_switch_data10_2panel(+2panel).png;623; 426
pdp15_size=1000_switch_data10_2panel(+2user).png;622; 426
pdp15_size=1000_switch_data10_2user(+2panel).png;623; 426
pdp15_size=1000_switch_data10_2user(+2user).png;622; 426
pdp15_size=1000_switch_data09_2panel(+2panel).png;594; 426
pdp15_size=1000_switch_data09_2user(+2panel).png;595; 426
pdp15_size=1000_switch_data09_2panel(+2user).png;595; 426
pdp15_size=1000_switch_data09_2user(+2user).png;596; 426
pdp15_size=1000_switch_data08_2panel(+2panel).png;567; 426
pdp15_size=1000_switch_data08_2panel(+2user).png;567; 426
pdp15_size=1000_switch_data08_2user(+2panel).png;567; 426
pdp15_size=1000_switch_data08_2user(+2user).png;567; 426
pdp15_size=1000_switch_data07_2panel(+2panel).png;540; 426
pdp15_size=1000_switch_data07_2user(+2panel).png;540; 426
pdp15_size=1000_switch_data07_2panel(+2user).png;540; 426
pdp15_size=1000_switch_data07_2user(+2user).png;541; 426
pdp15_size=1000_switch_data06_2panel(+2panel).png;513; 426
pdp15_size=1000_switch_data06_2panel(+2user).png;512; 426
pdp15_size=1000_switch_data06_2user(+2panel).png;513; 426
pdp15_size=1000_switch_data06_2user(+2user).png;512; 426
pdp15_size=1000_switch_data05_2panel(+2panel).png;486; 426
pdp15_size=1000_switch_data05_2user(+2panel).png;486; 426
pdp15_size=1000_switch_data05_2panel(+2user).png;486; 426
pdp15_size=1000_switch_data05_2user(+2user).png;486; 426
pdp15_size=1000_switch_data04_2panel(+2panel).png;459; 427
pdp15_size=1000_switch_data04_2panel(+2user).png;457; 427
pdp15_size=1000_switch_data04_2user(+2panel).png;459; 427
pdp15_size=1000_switch_data04_2user(+2user).png;459; 426
pdp15_size=1000_switch_data03_2panel(+2panel).png;431; 427
pdp15_size=1000_switch_data03_2user(+2panel).png;431; 427
pdp15_size=1000_switch_data03_2panel(+2user).png;430; 427
pdp15_size=1000_switch_data03_2user(+2user).png;432; 427
pdp15_size=1000_switch_data02_2panel(+2panel).png;404; 427
pdp15_size=1000_switch_data02_2panel(+2user).png;403; 427
pdp15_size=1000_switch_data02_2user(+2panel).png;405; 427
pdp15_size=1000_switch_data02_2user(+2user).png;405; 427
pdp15_size=1000_switch_data01_2panel(+2panel).png;377; 427
pdp15_size=1000_switch_data01_2user(+2panel).png;377; 427
pdp15_size=1000_switch_data01_2panel(+2user).png;377; 427
pdp15_size=1000_switch_data01_2user(+2user).png;377; 427
pdp15_size=1000_switch_data00_2panel(+2panel).png;323; 427
pdp15_size=1000_switch_data00_2panel(+2user).png;323; 427
pdp15_size=1000_switch_data00_2user(+2panel).png;323; 427
pdp15_size=1000_switch_data00_2user(+2user).png;323; 427
pdp15_size=1000_switch_examine_next_2user.png;294; 427
pdp15_size=1000_switch_examine_next_2panel.png;293; 427
pdp15_size=1000_switch_examine_this_2user(+2user).png;240; 427
pdp15_size=1000_switch_examine_this_2panel(+2panel).png;240; 427
pdp15_size=1000_switch_examine_this_2panel(+2user).png;240; 427
pdp15_size=1000_switch_examine_this_2user(+2panel).png;240; 427
pdp15_size=1000_switch_deposit_next_2user.png;212; 427
pdp15_size=1000_switch_deposit_next_2panel.png;212; 427
pdp15_size=1000_switch_deposit_this_2user(+2user).png;157; 427
pdp15_size=1000_switch_deposit_this_2panel(+2panel).png;157; 427
pdp15_size=1000_switch_deposit_this_2user(+2panel).png;157; 427
pdp15_size=1000_switch_deposit_this_2panel(+2user).png;157; 427
pdp15_size=1000_switch_cont_2panel.png;128; 427
pdp15_size=1000_switch_cont_2user.png;128; 427
pdp15_size=1000_switch_exec_2panel(+2user).png;100; 427
pdp15_size=1000_switch_exec_2user(+2panel).png;101; 427
pdp15_size=1000_switch_exec_2panel(+2panel).png;100; 427
pdp15_size=1000_switch_exec_2user(+2user).png;101; 427
pdp15_size=1000_switch_start_2user(+2panel).png;47; 428
pdp15_size=1000_switch_start_2panel(+2panel).png;46; 427
pdp15_size=1000_switch_start_2user(+2user).png;45; 427
pdp15_size=1000_switch_start_2panel(+2user).png;47; 428
pdp15_size=1000_switch_address17_2user.png;812; 372
pdp15_size=1000_switch_address17_2panel.png;813; 372
pdp15_size=1000_switch_address16_2user(+2user).png;785; 372
pdp15_size=1000_switch_address16_2panel(+2user).png;785; 372
pdp15_size=1000_switch_address16_2user(+2panel).png;785; 372
pdp15_size=1000_switch_address16_2panel(+2panel).png;786; 372
pdp15_size=1000_switch_address15_2user(+2user).png;758; 372
pdp15_size=1000_switch_address15_2user(+2panel).png;759; 372
pdp15_size=1000_switch_address15_2panel(+2user).png;759; 372
pdp15_size=1000_switch_address15_2panel(+2panel).png;759; 372
pdp15_size=1000_switch_address14_2user(+2user).png;732; 372
pdp15_size=1000_switch_address14_2panel(+2user).png;732; 372
pdp15_size=1000_switch_address14_2user(+2panel).png;731; 372
pdp15_size=1000_switch_address14_2panel(+2panel).png;732; 372
pdp15_size=1000_switch_address13_2user(+2user).png;704; 372
pdp15_size=1000_switch_address13_2user(+2panel).png;705; 372
pdp15_size=1000_switch_address13_2panel(+2user).png;705; 372
pdp15_size=1000_switch_address13_2panel(+2panel).png;705; 372
pdp15_size=1000_switch_address12_2user(+2user).png;676; 372
pdp15_size=1000_switch_address12_2panel(+2user).png;678; 372
pdp15_size=1000_switch_address12_2user(+2panel).png;678; 372
pdp15_size=1000_switch_address12_2panel(+2panel).png;678; 372
pdp15_size=1000_switch_address11_2user(+2user).png;650; 372
pdp15_size=1000_switch_address11_2user(+2panel).png;651; 372
pdp15_size=1000_switch_address11_2panel(+2user).png;650; 372
pdp15_size=1000_switch_address11_2panel(+2panel).png;651; 372
pdp15_size=1000_switch_address10_2user(+2user).png;624; 372
pdp15_size=1000_switch_address10_2panel(+2user).png;624; 372
pdp15_size=1000_switch_address10_2user(+2panel).png;623; 372
pdp15_size=1000_switch_address10_2panel(+2panel).png;624; 372
pdp15_size=1000_switch_address09_2user(+2user).png;597; 372
pdp15_size=1000_switch_address09_2user(+2panel).png;597; 372
pdp15_size=1000_switch_address09_2panel(+2user).png;597; 372
pdp15_size=1000_switch_address09_2panel(+2panel).png;597; 372
pdp15_size=1000_switch_address08_2user(+2user).png;569; 372
pdp15_size=1000_switch_address08_2panel(+2user).png;570; 372
pdp15_size=1000_switch_address08_2user(+2panel).png;569; 372
pdp15_size=1000_switch_address08_2panel(+2panel).png;570; 372
pdp15_size=1000_switch_address07_2user(+2user).png;543; 372
pdp15_size=1000_switch_address07_2user(+2panel).png;543; 372
pdp15_size=1000_switch_address07_2panel(+2user).png;543; 372
pdp15_size=1000_switch_address07_2panel(+2panel).png;543; 372
