filename;left;top
pdp15_size=1200_background.png;0; 0
pdp15_size=1200_background.png;0; 0
pdp15_size=1200_knobs_frontal_background.png;975; 446
pdp15_size=1200_knob_frontal_register_select_oa.png;1017; 461
pdp15_size=1200_knob_frontal_register_select_mq.png;1018; 462
pdp15_size=1200_knob_frontal_register_select_l_sc.png;1017; 462
pdp15_size=1200_knob_frontal_register_select_xr.png;1017; 462
pdp15_size=1200_knob_frontal_register_select_lr.png;1017; 462
pdp15_size=1200_knob_frontal_register_select_eae.png;1017; 462
pdp15_size=1200_knob_frontal_register_select_dsr.png;1016; 461
pdp15_size=1200_knob_frontal_register_select_iob.png;1016; 461
pdp15_size=1200_knob_frontal_register_select_sta.png;1017; 461
pdp15_size=1200_knob_frontal_register_select_mo.png;1017; 462
pdp15_size=1200_knob_frontal_register_select_ac.png;1017; 462
pdp15_size=1200_knob_frontal_register_select_pc.png;1017; 462
pdp15_size=1200_knob_frontal_repeat_rate_pos14.png;1020; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos13.png;1020; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos12.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos11.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos10.png;1020; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos09.png;1020; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos08.png;1019; 459
pdp15_size=1200_knob_frontal_repeat_rate_pos07.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos06.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos05.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos04.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos03.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos02.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos01.png;1019; 458
pdp15_size=1200_knob_frontal_repeat_rate_pos00.png;1019; 458
pdp15_size=1200_knob_normal_repeat_rate_pos14.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos13.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos12.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos11.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos10.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos09.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos08.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos07.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos06.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos05.png;1013; 437
pdp15_size=1200_knob_normal_repeat_rate_pos04.png;1013; 437
