filename;left;top
pdp8i_size=2950_background.png;0; 0
pdp8i_size=2950_background.png;0; 0
pdp8i_size=2950_keylock_panel_lock_on.png;202; 1216
pdp8i_size=2950_keylock_panel_lock_off.png;207; 1217
pdp8i_size=2950_keylock_power_on.png;201; 1080
pdp8i_size=2950_keylock_power_off.png;201; 1080
pdp8i_size=2950_lightbulb_run_on.png;2595; 559
pdp8i_size=2950_lightbulb_pause_on.png;2595; 501
pdp8i_size=2950_lightbulb_ion_on.png;2595; 439
pdp8i_size=2950_lightbulb_word_count_on.png;2440; 619
pdp8i_size=2950_lightbulb_break_on.png;2439; 739
pdp8i_size=2950_lightbulb_current_address_on.png;2440; 679
pdp8i_size=2950_lightbulb_defer_on.png;2441; 559
pdp8i_size=2950_lightbulb_execute_on.png;2442; 501
pdp8i_size=2950_lightbulb_fetch_on.png;2443; 440
pdp8i_size=2950_lightbulb_jmp_on.png;2286; 738
pdp8i_size=2950_lightbulb_opr_on.png;2284; 858
pdp8i_size=2950_lightbulb_iot_on.png;2285; 798
pdp8i_size=2950_lightbulb_jms_on.png;2287; 677
pdp8i_size=2950_lightbulb_dca_on.png;2288; 620
pdp8i_size=2950_lightbulb_isz_on.png;2288; 559
pdp8i_size=2950_lightbulb_tad_on.png;2288; 499
pdp8i_size=2950_lightbulb_and_on.png;2289; 440
pdp8i_size=2950_lightbulb_multiplier_quotient_11_on.png;1978; 914
pdp8i_size=2950_lightbulb_multiplier_quotient_10_on.png;1901; 914
pdp8i_size=2950_lightbulb_multiplier_quotient_09_on.png;1825; 914
pdp8i_size=2950_lightbulb_multiplier_quotient_08_on.png;1748; 913
pdp8i_size=2950_lightbulb_multiplier_quotient_07_on.png;1671; 913
pdp8i_size=2950_lightbulb_multiplier_quotient_06_on.png;1594; 912
pdp8i_size=2950_lightbulb_multiplier_quotient_05_on.png;1517; 912
pdp8i_size=2950_lightbulb_multiplier_quotient_04_on.png;1441; 912
pdp8i_size=2950_lightbulb_multiplier_quotient_03_on.png;1365; 911
pdp8i_size=2950_lightbulb_multiplier_quotient_02_on.png;1288; 910
pdp8i_size=2950_lightbulb_multiplier_quotient_01_on.png;1210; 910
pdp8i_size=2950_lightbulb_multiplier_quotient_00_on.png;1134; 910
pdp8i_size=2950_lightbulb_step_counter_4_on.png;980; 909
pdp8i_size=2950_lightbulb_step_counter_3_on.png;903; 908
pdp8i_size=2950_lightbulb_step_counter_2_on.png;827; 908
pdp8i_size=2950_lightbulb_step_counter_1_on.png;750; 907
pdp8i_size=2950_lightbulb_step_counter_0_on.png;673; 906
pdp8i_size=2950_lightbulb_accumulator_11_on.png;1978; 795
pdp8i_size=2950_lightbulb_accumulator_10_on.png;1901; 794
pdp8i_size=2950_lightbulb_accumulator_09_on.png;1825; 794
pdp8i_size=2950_lightbulb_accumulator_08_on.png;1748; 793
pdp8i_size=2950_lightbulb_accumulator_07_on.png;1672; 794
pdp8i_size=2950_lightbulb_accumulator_06_on.png;1595; 794
pdp8i_size=2950_lightbulb_accumulator_05_on.png;1518; 792
pdp8i_size=2950_lightbulb_accumulator_04_on.png;1441; 793
pdp8i_size=2950_lightbulb_accumulator_03_on.png;1364; 792
pdp8i_size=2950_lightbulb_accumulator_02_on.png;1288; 792
pdp8i_size=2950_lightbulb_accumulator_01_on.png;1211; 792
pdp8i_size=2950_lightbulb_accumulator_00_on.png;1134; 791
pdp8i_size=2950_lightbulb_link_on.png;1058; 790
pdp8i_size=2950_lightbulb_memory_buffer_11_on.png;1980; 676
pdp8i_size=2950_lightbulb_memory_buffer_10_on.png;1902; 676
pdp8i_size=2950_lightbulb_memory_buffer_09_on.png;1826; 676
pdp8i_size=2950_lightbulb_memory_buffer_08_on.png;1749; 675
pdp8i_size=2950_lightbulb_memory_buffer_07_on.png;1672; 675
pdp8i_size=2950_lightbulb_memory_buffer_06_on.png;1596; 675
pdp8i_size=2950_lightbulb_memory_buffer_05_on.png;1519; 674
pdp8i_size=2950_lightbulb_memory_buffer_04_on.png;1441; 674
pdp8i_size=2950_lightbulb_memory_buffer_03_on.png;1365; 674
pdp8i_size=2950_lightbulb_memory_buffer_02_on.png;1289; 673
pdp8i_size=2950_lightbulb_memory_buffer_01_on.png;1211; 672
pdp8i_size=2950_lightbulb_memory_buffer_00_on.png;1135; 672
pdp8i_size=2950_lightbulb_memory_address_11_on.png;1981; 556
pdp8i_size=2950_lightbulb_memory_address_10_on.png;1903; 556
pdp8i_size=2950_lightbulb_memory_address_08_on.png;1750; 555
pdp8i_size=2950_lightbulb_memory_address_07_on.png;1673; 555
pdp8i_size=2950_lightbulb_memory_address_06_on.png;1596; 555
pdp8i_size=2950_lightbulb_memory_address_05_on.png;1520; 554
pdp8i_size=2950_lightbulb_memory_address_09_on.png;1828; 555
pdp8i_size=2950_lightbulb_memory_address_04_on.png;1442; 554
pdp8i_size=2950_lightbulb_memory_address_03_on.png;1366; 554
pdp8i_size=2950_lightbulb_memory_address_02_on.png;1289; 553
