filename;left;top
pdp8i_size=1000_background.png;0; 0
pdp8i_size=1000_background.png;0; 0
pdp8i_size=1000_keylock_panel_lock_on.png;68; 413
pdp8i_size=1000_keylock_panel_lock_off.png;70; 413
pdp8i_size=1000_keylock_power_on.png;68; 366
pdp8i_size=1000_keylock_power_off.png;68; 366
pdp8i_size=1000_lightbulb_run_on.png;879; 189
pdp8i_size=1000_lightbulb_pause_on.png;879; 170
pdp8i_size=1000_lightbulb_ion_on.png;879; 149
pdp8i_size=1000_lightbulb_word_count_on.png;827; 210
pdp8i_size=1000_lightbulb_break_on.png;827; 250
pdp8i_size=1000_lightbulb_current_address_on.png;827; 230
pdp8i_size=1000_lightbulb_defer_on.png;827; 189
pdp8i_size=1000_lightbulb_execute_on.png;827; 170
pdp8i_size=1000_lightbulb_fetch_on.png;828; 149
pdp8i_size=1000_lightbulb_jmp_on.png;774; 250
pdp8i_size=1000_lightbulb_opr_on.png;774; 291
pdp8i_size=1000_lightbulb_iot_on.png;774; 270
pdp8i_size=1000_lightbulb_jms_on.png;775; 229
pdp8i_size=1000_lightbulb_dca_on.png;775; 210
pdp8i_size=1000_lightbulb_isz_on.png;775; 189
pdp8i_size=1000_lightbulb_tad_on.png;775; 169
pdp8i_size=1000_lightbulb_and_on.png;776; 149
pdp8i_size=1000_lightbulb_multiplier_quotient_11_on.png;670; 310
pdp8i_size=1000_lightbulb_multiplier_quotient_10_on.png;644; 310
pdp8i_size=1000_lightbulb_multiplier_quotient_09_on.png;618; 310
pdp8i_size=1000_lightbulb_multiplier_quotient_08_on.png;592; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_07_on.png;566; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_06_on.png;540; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_05_on.png;514; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_04_on.png;488; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_03_on.png;462; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_02_on.png;436; 309
pdp8i_size=1000_lightbulb_multiplier_quotient_01_on.png;410; 308
pdp8i_size=1000_lightbulb_multiplier_quotient_00_on.png;384; 308
pdp8i_size=1000_lightbulb_step_counter_4_on.png;332; 308
pdp8i_size=1000_lightbulb_step_counter_3_on.png;306; 308
pdp8i_size=1000_lightbulb_step_counter_2_on.png;280; 308
pdp8i_size=1000_lightbulb_step_counter_1_on.png;254; 307
pdp8i_size=1000_lightbulb_step_counter_0_on.png;228; 307
pdp8i_size=1000_lightbulb_accumulator_11_on.png;670; 269
